,LATITUDE,LONGITUDE,ZIP CODE
14031,40.6828756,-73.9144661,11212
14032,40.750965,-73.94027,11101
14034,40.749725,-73.98363,10018
14036,40.69325,-73.97287,11237
14039,40.836792,-73.84669,10461
14045,40.716644,-73.99582,10002
14050,40.839275,-73.88436,10460
14064,40.58724,-74.16462,10314
14070,40.755703,-73.86624,11368
14071,40.660114,-73.96391,11225
14077,40.76781,-73.96202,10021
14080,40.80521,-73.94736,10027
14082,40.60554,-74.14197,10314
14083,40.86235,-73.894066,10458
14089,40.634026,-73.95023,11210
14094,40.7491,-73.984085,10016
14096,40.645348,-74.01375,11220
14104,40.618652,-73.9317,11234
14107,40.69608,-73.9694,11205
14108,40.700726,-73.94194,11206
14111,40.81133,-73.96403,10115
14119,40.680325,-73.82898,11435
14120,40.5917,-74.164444,10314
14121,40.67798,-73.872116,11208
14125,40.784237,-73.947075,10128
14127,40.808857,-73.96586,10115
14130,40.82499,-73.91662,10451
14132,40.61521,-74.16381,10314
14135,40.707825,-74.00433,10038
14137,40.746033,-73.93441,11101
14144,40.760494,-73.8614,11368
14147,40.847122,-73.90838,10453
14149,40.852306,-73.89811,10457
14152,40.80824,-73.95259,10027
14157,40.862778,-73.906166,10468
14158,40.725643,-73.99377,10012
14176,40.799145,-73.972534,10025
14185,40.663517,-73.957214,11225
14186,40.648643,-73.96075,11226
14188,40.672848,-73.9675,11238
14190,40.690075,-73.91916,11221
14191,40.78917,-73.95275,10029
14192,40.602646,-74.00746,11214
14193,40.74915,-73.98828,10001
14198,40.688698,-73.942085,11221
14209,40.801754,-73.93121,10035
14219,40.801754,-73.93121,10035
14222,40.787857,-73.96745,10024
14224,40.697716,-73.96488,11205
14231,40.7528,-73.979294,10037
14232,40.77353,-73.94417,10162
14236,40.710907,-73.95165,11211
