COLLISION_ID,index,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET
4502092,4539,2/11/22,21:00:00,QUEENS,11103,0,0,"(0.0, 0.0)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,STEINWAY STREET
4502249,4517,2/11/22,22:00:00,MANHATTAN,10017,40.75457,-73.97169,"(40.75457, -73.97169)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Sedan,Bike,EAST 48 STREET
4503528,4724,2/11/22,23:00:00,BROOKLYN,11215,40.671177,-73.9747,"(40.671177, -73.9747)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,8 AVENUE
4502375,4597,2/12/22,11:00:00,BROOKLYN,11207,40.66701,-73.9004,"(40.66701, -73.9004)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,SNEDIKER AVENUE
4502017,4593,2/12/22,12:00:00,QUEENS,11355,40.76394,-73.828156,"(40.76394, -73.828156)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Sedan,NORTHERN BOULEVARD
4504280,4829,2/12/22,14:00:00,BROOKLYN,11221,40.692604,-73.92751,"(40.692604, -73.92751)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,LAFAYETTE AVENUE
4502451,4598,2/12/22,20:00:00,BROOKLYN,11215,40.66855,-73.990234,"(40.66855, -73.990234)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,Bike,4 AVENUE
4510770,5259,2/12/22,22:00:00,BROOKLYN,11238,40.677284,-73.962555,"(40.677284, -73.962555)",1,0,0,0,1,0,0,0,Passenger Distraction,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Bike,SAINT MARKS AVENUE
4502461,4644,2/13/22,2:00:00,BROOKLYN,11215,40.67641,-73.98047,"(40.67641, -73.98047)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,5 AVENUE
4502225,4642,2/13/22,11:00:00,MANHATTAN,10014,40.73226,-74.003586,"(40.73226, -74.003586)",1,0,0,0,1,0,0,0,Pavement Slippery,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,BLEECKER STREET
4502913,4630,2/13/22,17:00:00,MANHATTAN,10032,40.835358,-73.94022,"(40.835358, -73.94022)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,WEST 161 STREET
4502344,4629,2/13/22,23:00:00,BROOKLYN,11237,40.69889,-73.91753,"(40.69889, -73.91753)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,Sedan,Bike,MYRTLE AVENUE
4503221,4688,2/14/22,7:00:00,BROOKLYN,11219,40.636147,-73.99097,"(40.636147, -73.99097)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,47 STREET
4507028,5000,2/14/22,13:00:00,MANHATTAN,10034,40.863792,-73.91942,"(40.863792, -73.91942)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Bike,Sedan,WEST 206 STREET
4502865,4689,2/14/22,17:00:00,BRONX,10463,40.87626,-73.90395,"(40.87626, -73.90395)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,Sedan,Bike,WEST 230 STREET
4502716,4687,2/14/22,17:00:00,BROOKLYN,11217,40.688572,-73.991104,"(40.688572, -73.991104)",1,0,0,0,1,0,0,0,Following Too Closely,Driver Inattention/Distraction,Bike,Sedan,PACIFIC STREET
4503090,4669,2/14/22,18:00:00,QUEENS,11422,40.66858,-73.84223,"(40.66858, -73.84223)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,SOUTH CONDUIT AVENUE
4503085,14043,2/15/22,11:00:00,BROOKLYN,11237,0,0,"(0.0, 0.0)",2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,FLUSHING AVENUE
4503148,4726,2/15/22,11:00:00,MANHATTAN,10012,40.729942,-73.99737,"(40.729942, -73.99737)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,WASHINGTON SQUARE SOUTH
4503063,4733,2/15/22,18:00:00,QUEENS,11101,40.737537,-73.929955,"(40.737537, -73.929955)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,PK,HUNTERS POINT AVENUE
4503679,4720,2/15/22,19:00:00,BROOKLYN,11249,40.703686,-73.965065,"(40.703686, -73.965065)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WYTHE AVENUE
4503081,4730,2/15/22,20:00:00,BROOKLYN,11206,40.703373,-73.93764,"(40.703373, -73.93764)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BUSHWICK AVENUE
4503532,4723,2/15/22,20:00:00,MANHATTAN,10038,40.70909,-74.005516,"(40.70909, -74.005516)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Bike,FULTON STREET
4505855,4907,2/15/22,21:00:00,BROOKLYN,11212,40.66968,-73.91075,"(40.66968, -73.91075)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,ROCKAWAY AVENUE
4503593,4805,2/16/22,11:00:00,BROOKLYN,11218,40.647694,-73.98037,"(40.647694, -73.98037)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MC DONALD AVENUE
4503758,4838,2/16/22,15:00:00,BROOKLYN,11231,40.683544,-73.99263,"(40.683544, -73.99263)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,SMITH STREET
4503609,4839,2/16/22,18:00:00,BROOKLYN,11201,40.692154,-73.99345,"(40.692154, -73.99345)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,CLINTON STREET
4505839,4921,2/16/22,19:00:00,BROOKLYN,11212,40.66425,-73.922104,"(40.66425, -73.922104)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 98 STREET
4504006,4812,2/16/22,22:00:00,BROOKLYN,11223,40.605057,-73.999,"(40.605057, -73.999)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,86 STREET
4505828,4923,2/17/22,4:00:00,BROOKLYN,11232,40.652626,-74.00617,"(40.652626, -74.00617)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Box Truck,Bike,39 STREET
4503615,4833,2/17/22,8:00:00,BROOKLYN,11226,40.655872,-73.9564,"(40.655872, -73.9564)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,PARKSIDE AVENUE
4504985,4144,2/17/22,16:00:00,QUEENS,11694,40.587566,-73.811264,"(40.587566, -73.811264)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,ROCKAWAY BEACH BOULEVARD
4504208,4832,2/17/22,20:00:00,MANHATTAN,10016,40.746536,-73.985954,"(40.746536, -73.985954)",1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,5 AVENUE
4506143,4917,2/17/22,21:00:00,MANHATTAN,10003,40.729557,-73.98994,"(40.729557, -73.98994)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Sedan,Bike,3 AVENUE
4504702,2190,2/17/22,21:00:00,MANHATTAN,10009,40.72547,-73.98396,"(40.72547, -73.98396)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,E-Bike,AVENUE A
4504383,4811,2/18/22,11:00:00,BROOKLYN,11210,40.636074,-73.951096,"(40.636074, -73.951096)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,FLATBUSH AVENUE
4504685,2166,2/18/22,12:00:00,BROOKLYN,11218,40.640068,-73.986885,"(40.640068, -73.986885)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,E-Bike,Bike,40 STREET
4503826,4834,2/18/22,15:00:00,BROOKLYN,11220,40.632633,-74.01254,"(40.632633, -74.01254)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Flat Bed,E-Bike,8 AVENUE
4504011,4837,2/18/22,15:00:00,BROOKLYN,11223,40.60741,-73.9659,"(40.60741, -73.9659)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Bike,QUENTIN ROAD
4504884,2100,2/18/22,17:00:00,BROOKLYN,11223,40.59065,-73.96931,"(40.59065, -73.96931)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE X
4503939,4808,2/18/22,17:00:00,MANHATTAN,10004,40.704548,-74.0143,"(40.704548, -74.0143)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bus,Bike,BATTERY PLACE
4505187,3096,2/18/22,21:00:00,QUEENS,11385,40.703712,-73.90677,"(40.703712, -73.90677)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,ONDERDONK AVENUE
4504552,4857,2/18/22,22:00:00,MANHATTAN,10022,40.76092,-73.96704,"(40.76092, -73.96704)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,3 AVENUE
4505821,4925,2/18/22,22:00:00,BROOKLYN,11218,40.64412,-73.98907,"(40.64412, -73.98907)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bus,Bike,37 STREET
4504436,565,2/19/22,5:00:00,BRONX,10472,40.8283,-73.88296,"(40.8283, -73.88296)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WESTCHESTER AVENUE
4504700,1773,2/19/22,20:00:00,MANHATTAN,10012,40.724693,-73.99419,"(40.724693, -73.99419)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST HOUSTON STREET
4504779,1813,2/19/22,21:00:00,BROOKLYN,11233,40.677364,-73.90798,"(40.677364, -73.90798)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,E-Bike,EASTERN PARKWAY
4504085,2020,2/20/22,8:00:00,BROOKLYN,11226,40.641468,-73.95938,"(40.641468, -73.95938)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,DORCHESTER ROAD
4504342,1812,2/20/22,12:00:00,BROOKLYN,11249,40.70919,-73.96848,"(40.70919, -73.96848)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,SOUTH 9 STREET
4504775,2019,2/20/22,14:00:00,BROOKLYN,11218,40.64106,-73.972275,"(40.64106, -73.972275)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE C
4504344,2075,2/20/22,18:00:00,BROOKLYN,11221,40.69821,-73.92406,"(40.69821, -73.92406)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MYRTLE AVENUE
4504341,1758,2/20/22,21:00:00,BROOKLYN,11211,40.71407,-73.954346,"(40.71407, -73.954346)",1,0,0,0,1,0,0,0,Following Too Closely,Other Vehicular,Sedan,Bike,METROPOLITAN AVENUE
4506157,4906,2/21/22,8:00:00,BROOKLYN,11223,40.607254,-73.96728,"(40.607254, -73.96728)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,OCEAN PARKWAY
4504885,3102,2/22/22,0:00:00,BROOKLYN,11205,40.697716,-73.967735,"(40.697716, -73.967735)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WASHINGTON AVENUE
4504917,4397,2/22/22,12:00:00,MANHATTAN,10019,40.769295,-73.99495,"(40.769295, -73.99495)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST 54 STREET
4505084,4734,2/22/22,20:00:00,BROOKLYN,11223,40.598606,-73.97893,"(40.598606, -73.97893)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE T
4504866,3101,2/22/22,20:00:00,MANHATTAN,10022,40.761234,-73.96389,"(40.761234, -73.96389)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,Bike,EAST 60 STREET
4505173,4928,2/23/22,8:00:00,BROOKLYN,11215,40.66803,-73.983955,"(40.66803, -73.983955)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Passing or Lane Usage Improper,Sedan,Bike,9 STREET
4505350,4919,2/23/22,10:00:00,MANHATTAN,10002,40.722816,-73.993095,"(40.722816, -73.993095)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,STANTON STREET
4505203,4931,2/23/22,18:00:00,BROOKLYN,11230,40.617805,-73.96189,"(40.617805, -73.96189)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE M
4505467,4922,2/23/22,20:00:00,MANHATTAN,10025,40.793556,-73.967026,"(40.793556, -73.967026)",1,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,WEST 97 STREET
4507078,5002,2/23/22,21:00:00,MANHATTAN,10016,40.743206,-73.979965,"(40.743206, -73.979965)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Bike,Sedan,EAST 30 STREET
4505375,4916,2/24/22,10:00:00,QUEENS,11354,40.765087,-73.83704,"(40.765087, -73.83704)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,COLLEGE POINT BOULEVARD
4505984,4911,2/24/22,11:00:00,BROOKLYN,11201,40.68902,-73.98617,"(40.68902, -73.98617)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle,Bike,SCHERMERHORN STREET
4505555,4908,2/24/22,12:00:00,QUEENS,11104,40.746674,-73.91895,"(40.746674, -73.91895)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,SKILLMAN AVENUE
4505920,4910,2/25/22,12:00:00,MANHATTAN,10036,40.760822,-73.99832,"(40.760822, -73.99832)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Sedan,Bike,WEST 42 STREET
4505699,4918,2/25/22,13:00:00,QUEENS,11377,40.746143,-73.89812,"(40.746143, -73.89812)",1,0,0,0,1,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,ROOSEVELT AVENUE
4506210,4900,2/25/22,14:00:00,BROOKLYN,11204,40.614452,-73.99161,"(40.614452, -73.99161)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Convertible,E-Bike,19 AVENUE
4505625,4924,2/25/22,17:00:00,BROOKLYN,11231,40.67393,-73.999954,"(40.67393, -73.999954)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Bike,COURT STREET
4506109,4912,2/25/22,17:00:00,QUEENS,11414,40.660847,-73.8403,"(40.660847, -73.8403)",1,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,CROSS BAY BOULEVARD
4505612,4914,2/25/22,17:00:00,BROOKLYN,11221,40.6904,-73.92365,"(40.6904, -73.92365)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,BROADWAY
4506188,4927,2/25/22,22:00:00,BROOKLYN,11237,40.700356,-73.912575,"(40.700356, -73.912575)",1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,LINDEN STREET
4505894,4942,2/26/22,13:00:00,BROOKLYN,11218,40.645542,-73.97592,"(40.645542, -73.97592)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,ALBEMARLE ROAD
4506526,4965,2/26/22,14:00:00,MANHATTAN,10036,40.76161,-73.99032,"(40.76161, -73.99032)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,9 AVENUE
4505827,4945,2/26/22,14:00:00,BROOKLYN,11220,40.64311,-74.016075,"(40.64311, -74.016075)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,56 STREET
4506527,4966,2/26/22,15:00:00,BROOKLYN,11218,40.64305,-73.9764,"(40.64305, -73.9764)",1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 4 STREET
4505696,4940,2/26/22,15:00:00,QUEENS,11101,40.748913,-73.9374,"(40.748913, -73.9374)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,JACKSON AVENUE
4505800,4944,2/26/22,20:00:00,BROOKLYN,11205,40.692883,-73.95678,"(40.692883, -73.95678)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,SKILLMAN STREET
4506459,4962,2/27/22,15:00:00,QUEENS,11101,40.75588,-73.92371,"(40.75588, -73.92371)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,35 AVENUE
4506518,4963,2/27/22,17:00:00,MANHATTAN,10001,40.75326,-74.00383,"(40.75326, -74.00383)",1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Sedan,Bike,WEST 30 STREET
4506121,4964,2/27/22,18:00:00,QUEENS,11417,40.6794,-73.8586,"(40.6794, -73.8586)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Pick-up Truck,E-Bike,LIBERTY AVENUE
4506524,4986,2/28/22,13:00:00,MANHATTAN,10025,40.797367,-73.96053,"(40.797367, -73.96053)",1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Sedan,Bike,CENTRAL PARK WEST
4507093,5001,2/28/22,20:00:00,BROOKLYN,11233,40.68237,-73.931946,"(40.68237, -73.931946)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MACDONOUGH STREET
4508959,5142,2/28/22,21:00:00,MANHATTAN,10030,40.823257,-73.94293,"(40.823257, -73.94293)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,WEST 145 STREET
4507776,5059,3/1/22,13:00:00,MANHATTAN,10003,40.736378,-73.98494,"(40.736378, -73.98494)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Taxi,Bike,3 AVENUE
4507915,5038,3/1/22,14:00:00,BROOKLYN,11211,40.71291,-73.95505,"(40.71291, -73.95505)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,HOPE STREET
4507117,4999,3/1/22,21:00:00,QUEENS,11101,40.748108,-73.947365,"(40.748108, -73.947365)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,44 DRIVE
4507399,5052,3/2/22,8:00:00,MANHATTAN,10029,40.799984,-73.944855,"(40.799984, -73.944855)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,EAST 116 STREET
4507727,5036,3/2/22,10:00:00,BROOKLYN,11226,40.6527,-73.95605,"(40.6527, -73.95605)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Convertible,Bike,BEDFORD AVENUE
4513333,5485,3/2/22,13:00:00,BROOKLYN,11223,40.602467,-73.96638,"(40.602467, -73.96638)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,AVENUE S
4506855,5045,3/2/22,16:00:00,BROOKLYN,11238,40.68416,-73.96907,"(40.68416, -73.96907)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,CLERMONT AVENUE
4506884,5043,3/2/22,18:00:00,BROOKLYN,11210,40.62615,-73.95259,"(40.62615, -73.95259)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,AVENUE J
4507077,5037,3/2/22,20:00:00,MANHATTAN,10022,40.759983,-73.964806,"(40.759983, -73.964806)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,Bike,EAST 58 STREET
4507217,5042,3/3/22,8:00:00,BRONX,10451,40.81115,-73.92891,"(40.81115, -73.92891)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,RIDER AVENUE
4508979,5145,3/3/22,9:00:00,MANHATTAN,10029,40.792545,-73.94104,"(40.792545, -73.94104)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Flat Bed,Bike,2 AVENUE
4507049,5039,3/3/22,10:00:00,BRONX,10469,40.883152,-73.856285,"(40.883152, -73.856285)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BRONXWOOD AVENUE
4507654,5047,3/3/22,15:00:00,BROOKLYN,11226,40.644142,-73.957924,"(40.644142, -73.957924)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Carry All,Bike,FLATBUSH AVENUE
4507136,5053,3/3/22,15:00:00,BROOKLYN,11201,40.688614,-73.989174,"(40.688614, -73.989174)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Following Too Closely,Bike,Station Wagon/Sport Utility Vehicle,ATLANTIC AVENUE
4507229,5055,3/3/22,16:00:00,BROOKLYN,11208,40.68518,-73.873665,"(40.68518, -73.873665)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,RIDGEWOOD AVENUE
4507190,5056,3/3/22,17:00:00,MANHATTAN,10019,40.763485,-73.98895,"(40.763485, -73.98895)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WEST 50 STREET
4507507,5058,3/3/22,18:00:00,BROOKLYN,11223,40.59793,-73.9855,"(40.59793, -73.9855)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,AVENUE T
4508665,5120,3/4/22,7:00:00,BROOKLYN,11235,40.58313,-73.9654,"(40.58313, -73.9654)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BRIGHTON 3 STREET
4507358,5044,3/4/22,9:00:00,BROOKLYN,11235,40.586784,-73.94415,"(40.586784, -73.94415)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BEDFORD AVENUE
4507579,5041,3/4/22,15:00:00,BROOKLYN,11206,40.70791,-73.945015,"(40.70791, -73.945015)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,MANHATTAN AVENUE
4508316,5069,3/4/22,16:00:00,BRONX,10467,40.87573,-73.87956,"(40.87573, -73.87956)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,BAINBRIDGE AVENUE
4508020,5072,3/5/22,11:00:00,BRONX,10454,40.80484,-73.912796,"(40.80484, -73.912796)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,E-Bike,Station Wagon/Sport Utility Vehicle,EAST 138 STREET
4507570,5074,3/5/22,17:00:00,QUEENS,11355,40.754868,-73.82399,"(40.754868, -73.82399)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,KISSENA BOULEVARD
4507943,5088,3/6/22,9:00:00,BROOKLYN,11220,40.636635,-74.008385,"(40.636635, -74.008385)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Bike,58 STREET
4508673,5118,3/6/22,12:00:00,BROOKLYN,11214,40.586277,-73.9862,"(40.586277, -73.9862)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST 17 STREET
4507949,5087,3/6/22,19:00:00,BROOKLYN,11206,40.700424,-73.9444,"(40.700424, -73.9444)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,FLUSHING AVENUE
4507895,5089,3/6/22,23:00:00,BROOKLYN,11220,40.63417,-74.0178,"(40.63417, -74.0178)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,67 STREET
4508348,5111,3/7/22,5:00:00,BROOKLYN,11203,40.661495,-73.939896,"(40.661495, -73.939896)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,ALBANY AVENUE
4508159,5114,3/7/22,10:00:00,BROOKLYN,11232,40.650948,-74.00793,"(40.650948, -74.00793)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,4 AVENUE
4508748,5121,3/7/22,15:00:00,MANHATTAN,10014,40.73374,-74.0063,"(40.73374, -74.0063)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,HUDSON STREET
4509035,5146,3/7/22,15:00:00,MANHATTAN,10034,40.86159,-73.92475,"(40.86159, -73.92475)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,DYCKMAN STREET
4509062,5148,3/7/22,15:00:00,BROOKLYN,11226,40.655872,-73.9564,"(40.655872, -73.9564)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,Sedan,Bike,BEDFORD AVENUE
