collision_id,dates,times,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,vehicle_type_code_1,vehicle_type_code_2,street,bike_lane,day_of_week,month,temperature,visibility,humidity,wind_speed,weather_main
4380025,12/29/20,0:00:00,MANHATTAN,10002,40.71671,-73.98917,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,ESSEX STREET,1,Tuesday,December,46.38,10000,60,9.17,Clear
4381366,12/29/20,0:00:00,MANHATTAN,10019,40.762707,-73.98322,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BROADWAY,1,Tuesday,December,46.38,10000,60,9.17,Clear
4381366,12/29/20,0:00:00,MANHATTAN,10019,40.762707,-73.98322,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BROADWAY,1,Tuesday,December,46.38,10000,60,9.17,Clear
4379819,12/29/20,4:00:00,MANHATTAN,10013,40.72135,-74.00465,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,WEST BROADWAY,1,Tuesday,December,44.04,10000,56,17.22,Clear
4380431,12/29/20,9:00:00,QUEENS,11375,40.733616,-73.85253,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,63 ROAD,0,Tuesday,December,39.15,10000,53,12.75,Clear
4380431,12/29/20,9:00:00,QUEENS,11375,40.733616,-73.85253,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,63 ROAD,0,Tuesday,December,39.15,10000,53,12.75,Clear
4379934,12/29/20,9:00:00,BROOKLYN,11204,40.621994,-73.99493,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,65 STREET,1,Tuesday,December,39.15,10000,53,12.75,Clear
4379934,12/29/20,9:00:00,BROOKLYN,11204,40.621994,-73.99493,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,65 STREET,1,Tuesday,December,39.15,10000,53,12.75,Clear
4380083,12/29/20,11:00:00,BROOKLYN,11220,40.644547,-74.01091,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Bike,5 AVENUE,1,Tuesday,December,38.53,10000,52,17.22,Clouds
4380131,12/29/20,13:00:00,BRONX,10453,40.855785,-73.90558,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,JEROME AVENUE,0,Tuesday,December,37.6,10000,50,14.99,Clouds
4380131,12/29/20,13:00:00,BRONX,10453,40.855785,-73.90558,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,JEROME AVENUE,0,Tuesday,December,37.6,10000,50,14.99,Clouds
4380114,12/29/20,13:00:00,QUEENS,11105,40.775368,-73.90962,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,DITMARS BOULEVARD,0,Tuesday,December,37.6,10000,50,14.99,Clouds
4380114,12/29/20,13:00:00,QUEENS,11105,40.775368,-73.90962,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,DITMARS BOULEVARD,0,Tuesday,December,37.6,10000,50,14.99,Clouds
4380450,12/29/20,17:00:00,BROOKLYN,11226,40.639305,-73.95898,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,OCEAN AVENUE,0,Tuesday,December,38.89,10000,34,23.04,Clear
4380342,12/29/20,18:00:00,BROOKLYN,11235,40.589348,-73.941765,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,AVENUE Z,0,Tuesday,December,37.69,10000,35,24.16,Clouds
4380356,12/29/20,19:00:00,QUEENS,11101,40.755554,-73.91848,2,0,0,0,2,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,34 AVENUE,0,Tuesday,December,37.85,10000,34,20.8,Clouds
4380190,12/30/20,8:00:00,QUEENS,11362,40.764034,-73.74351,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,DOUGLASTON PARKWAY,0,Wednesday,December,29.75,10000,56,8.05,Clear
4380222,12/30/20,12:00:00,MANHATTAN,10024,40.787685,-73.97502,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,station wagon/sport utility vehicle,Bike,WEST 86 STREET,0,Wednesday,December,30.65,10000,57,4.7,Clouds
4380436,12/30/20,14:00:00,BROOKLYN,11201,40.690758,-73.99624,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,station wagon/sport utility vehicle,Bike,HENRY STREET,1,Wednesday,December,32.36,10000,59,8.05,Clouds
4380533,12/30/20,15:00:00,QUEENS,11354,40.76051,-73.82914,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,station wagon/sport utility vehicle,E-Bike,138 STREET,0,Wednesday,December,33.6,10000,58,13.87,Clear
4380279,12/30/20,16:00:00,BROOKLYN,11201,40.694553,-73.99618,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,REMSEN STREET,1,Wednesday,December,35.06,10000,48,13.87,Clear
4380931,12/30/20,22:00:00,QUEENS,11368,40.750717,-73.85877,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,ROOSEVELT AVENUE,0,Wednesday,December,39.97,10000,53,9.17,Clear
4380629,12/30/20,23:00:00,BROOKLYN,11220,40.639145,-74.020195,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,63 STREET,0,Wednesday,December,40.55,10000,53,10.29,Clear
4380593,12/31/20,14:00:00,QUEENS,11416,40.690865,-73.83931,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,106 STREET,1,Thursday,December,44.98,10000,90,9.17,Rain
4380855,12/31/20,17:00:00,BROOKLYN,11209,40.62149,-74.02622,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,5 AVENUE,0,Thursday,December,44.58,10000,81,12.75,Rain
4380663,12/31/20,18:00:00,QUEENS,11368,40.746075,-73.86408,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,NATIONAL STREET,0,Thursday,December,44.78,10000,71,13.87,Rain
4380663,12/31/20,18:00:00,QUEENS,11368,40.746075,-73.86408,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,NATIONAL STREET,0,Thursday,December,44.78,10000,71,13.87,Rain
4380740,12/31/20,18:00:00,MANHATTAN,10035,40.803024,-73.93632,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,EAST 124 STREET,0,Thursday,December,44.78,10000,71,13.87,Rain
4380740,12/31/20,18:00:00,MANHATTAN,10035,40.803024,-73.93632,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,EAST 124 STREET,0,Thursday,December,44.78,10000,71,13.87,Rain
4382193,12/31/20,19:00:00,MANHATTAN,10012,40.730057,-73.999374,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,SULLIVAN STREET,1,Thursday,December,44.51,10000,69,16.11,Clouds
4380723,12/31/20,20:00:00,BROOKLYN,11206,40.699036,-73.9389,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,sedan,Bike,PARK STREET,0,Thursday,December,43.56,10000,66,14.99,Clouds
4380726,12/31/20,21:00:00,BROOKLYN,11221,40.68836,-73.91615,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,van,Bike,JEFFERSON AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4380726,12/31/20,21:00:00,BROOKLYN,11221,40.68836,-73.91615,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,van,Bike,JEFFERSON AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4380726,12/31/20,21:00:00,BROOKLYN,11221,40.68836,-73.91615,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,van,Bike,JEFFERSON AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4381133,12/31/20,21:00:00,BROOKLYN,11225,40.66206,-73.94277,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST NEW YORK AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4381133,12/31/20,21:00:00,BROOKLYN,11225,40.66206,-73.94277,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST NEW YORK AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4381133,12/31/20,21:00:00,BROOKLYN,11225,40.66206,-73.94277,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST NEW YORK AVENUE,0,Thursday,December,42.42,10000,62,13.87,Clouds
4380895,12/31/20,21:00:00,BROOKLYN,11207,40.68708,-73.913895,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,1,Thursday,December,42.42,10000,62,13.87,Clouds
4380895,12/31/20,21:00:00,BROOKLYN,11207,40.68708,-73.913895,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,1,Thursday,December,42.42,10000,62,13.87,Clouds
4380895,12/31/20,21:00:00,BROOKLYN,11207,40.68708,-73.913895,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,1,Thursday,December,42.42,10000,62,13.87,Clouds
4383570,1/1/21,0:00:00,BROOKLYN,11222,40.731613,-73.9545,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,JAVA STREET,0,Friday,January,40.41,10000,60,14.99,Clear
4381149,1/1/21,12:00:00,BROOKLYN,11216,40.68039,-73.94956,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,FULTON STREET,1,Friday,January,34.77,10000,63,10.29,Clear
4381296,1/1/21,19:00:00,MANHATTAN,10065,40.760857,-73.961075,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,1 AVENUE,0,Friday,January,39.51,10000,62,9.17,Clear
4381222,1/1/21,23:00:00,MANHATTAN,10035,40.80142,-73.93446,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,bike,Sedan,EAST 123 STREET,1,Friday,January,38.44,10000,78,10.29,Rain
4381093,1/2/21,0:00:00,BRONX,10453,40.847317,-73.911476,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Scooter,EAST 175 STREET,0,Saturday,January,38.19,10000,81,16.11,Rain
4380953,1/2/21,8:00:00,BRONX,10470,40.87028,-73.878395,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,WEBSTER AVENUE,0,Saturday,January,38.64,10000,92,12.75,Rain
4491789,1/2/21,10:00:00,QUEENS,11377,40.74603,-73.913376,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Scooter,SKILLMAN AVENUE,0,Saturday,January,39.22,10000,95,5.82,Mist
4380958,1/2/21,11:00:00,QUEENS,11368,40.75777,-73.854164,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,sedan,Bike,GRAND CENTRAL PKWY,0,Saturday,January,38.12,10000,93,10.29,Mist
4380958,1/2/21,11:00:00,QUEENS,11368,40.75777,-73.854164,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,sedan,Bike,GRAND CENTRAL PKWY,0,Saturday,January,38.12,10000,93,10.29,Mist
4381022,1/2/21,11:00:00,BROOKLYN,11220,40.647346,-74.007996,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,5 AVENUE,0,Saturday,January,38.12,10000,93,10.29,Mist
4381022,1/2/21,11:00:00,BROOKLYN,11220,40.647346,-74.007996,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,5 AVENUE,0,Saturday,January,38.12,10000,93,10.29,Mist
4381108,1/2/21,15:00:00,MANHATTAN,10031,40.82664,-73.94306,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,Bike,SAINT NICHOLAS AVENUE,0,Saturday,January,45.28,10000,85,24.16,Clear
4381062,1/2/21,16:00:00,BROOKLYN,11226,40.651363,-73.96345,1,0,0,0,1,0,0,0,Unsafe Speed,Turning Improperly,bike,Station Wagon/Sport Utility Vehicle,CATON AVENUE,0,Saturday,January,48.96,10000,72,27.74,Clouds
4381098,1/2/21,17:00:00,BROOKLYN,11226,40.653976,-73.952835,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,LENOX ROAD,1,Saturday,January,51.17,10000,64,26.4,Clouds
4381196,1/2/21,18:00:00,MANHATTAN,10024,40.785732,-73.97645,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,Bike,WEST 83 STREET,0,Saturday,January,52.21,10000,60,31.09,Clouds
4381295,1/2/21,19:00:00,BROOKLYN,11211,40.71473,-73.94208,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,METROPOLITAN AVENUE,0,Saturday,January,50.77,10000,59,26.4,Clouds
4381295,1/2/21,19:00:00,BROOKLYN,11211,40.71473,-73.94208,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,METROPOLITAN AVENUE,0,Saturday,January,50.77,10000,59,26.4,Clouds
4380985,1/2/21,19:00:00,QUEENS,11366,40.72291,-73.80468,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,164 STREET,0,Saturday,January,50.77,10000,59,26.4,Clouds
4380985,1/2/21,19:00:00,QUEENS,11366,40.72291,-73.80468,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,164 STREET,0,Saturday,January,50.77,10000,59,26.4,Clouds
4381439,1/2/21,20:00:00,BROOKLYN,11212,40.66996,-73.90889,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,PITKIN AVENUE,0,Saturday,January,51.01,10000,55,25.28,Clear
4381237,1/3/21,18:00:00,BROOKLYN,11206,40.69822,-73.943954,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,PARK AVENUE,0,Sunday,January,38.21,10000,86,18.34,Rain
4383175,1/4/21,5:00:00,BROOKLYN,11224,40.579197,-73.98195,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,bike,Sedan,NEPTUNE AVENUE,1,Monday,January,37.38,10000,92,18.34,Rain
4382218,1/4/21,11:00:00,BROOKLYN,11203,40.637455,-73.92886,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FARRAGUT ROAD,1,Monday,January,36.39,10000,86,11.41,Clouds
4382327,1/4/21,15:00:00,MANHATTAN,10026,40.80153,-73.95256,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,SAINT NICHOLAS AVENUE,0,Monday,January,39.24,10000,77,9.17,Clouds
4381562,1/4/21,17:00:00,MANHATTAN,10021,40.768803,-73.95837,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,EAST 72 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381562,1/4/21,17:00:00,MANHATTAN,10021,40.768803,-73.95837,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,EAST 72 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381562,1/4/21,17:00:00,MANHATTAN,10021,40.768803,-73.95837,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,EAST 72 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381580,1/4/21,17:00:00,BRONX,10452,40.835724,-73.92129,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 167 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381580,1/4/21,17:00:00,BRONX,10452,40.835724,-73.92129,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 167 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381580,1/4/21,17:00:00,BRONX,10452,40.835724,-73.92129,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 167 STREET,0,Monday,January,42.76,10000,70,8.05,Clear
4381766,1/4/21,17:00:00,MANHATTAN,10027,40.810093,-73.95309,1,0,0,0,1,0,0,0,Following Too Closely,Following Too Closely,sedan,E-Scooter,SAINT NICHOLAS AVENUE,0,Monday,January,42.76,10000,70,8.05,Clear
4381766,1/4/21,17:00:00,MANHATTAN,10027,40.810093,-73.95309,1,0,0,0,1,0,0,0,Following Too Closely,Following Too Closely,sedan,E-Scooter,SAINT NICHOLAS AVENUE,0,Monday,January,42.76,10000,70,8.05,Clear
4381766,1/4/21,17:00:00,MANHATTAN,10027,40.810093,-73.95309,1,0,0,0,1,0,0,0,Following Too Closely,Following Too Closely,sedan,E-Scooter,SAINT NICHOLAS AVENUE,0,Monday,January,42.76,10000,70,8.05,Clear
4382889,1/4/21,18:00:00,BROOKLYN,11233,40.67164,-73.95034,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,e-scooter,Sedan,NOSTRAND AVENUE,1,Monday,January,42.98,10000,70,9.17,Clouds
4382889,1/4/21,18:00:00,BROOKLYN,11233,40.67164,-73.95034,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,e-scooter,Sedan,NOSTRAND AVENUE,1,Monday,January,42.98,10000,70,9.17,Clouds
4381542,1/4/21,18:00:00,MANHATTAN,10022,40.76093,-73.96914,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,sedan,E-Bike,EAST 57 STREET,0,Monday,January,42.98,10000,70,9.17,Clouds
4381542,1/4/21,18:00:00,MANHATTAN,10022,40.76093,-73.96914,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,sedan,E-Bike,EAST 57 STREET,0,Monday,January,42.98,10000,70,9.17,Clouds
4381527,1/4/21,19:00:00,QUEENS,11434,40.67033,-73.774506,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,161 STREET,0,Monday,January,42.37,10000,71,10.29,Clouds
4381565,1/5/21,0:00:00,BROOKLYN,11249,40.71348,-73.965515,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,WYTHE AVENUE,0,Tuesday,January,40.3,10000,73,6.93,Clouds
4381764,1/5/21,12:00:00,BROOKLYN,11217,40.68008,-73.971405,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,e-bike,Moped,CARLTON AVENUE,1,Tuesday,January,37.87,10000,72,11.41,Clouds
4381719,1/5/21,13:00:00,MANHATTAN,10025,40.795963,-73.97084,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Scooter,BROADWAY,0,Tuesday,January,37.85,10000,72,9.17,Clouds
4381719,1/5/21,13:00:00,MANHATTAN,10025,40.795963,-73.97084,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Scooter,BROADWAY,0,Tuesday,January,37.85,10000,72,9.17,Clouds
4492399,1/5/21,13:00:00,QUEENS,11101,40.743397,-73.9384,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,47 AVENUE,0,Tuesday,January,37.85,10000,72,9.17,Clouds
4492399,1/5/21,13:00:00,QUEENS,11101,40.743397,-73.9384,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,47 AVENUE,0,Tuesday,January,37.85,10000,72,9.17,Clouds
4381747,1/5/21,15:00:00,MANHATTAN,10025,40.797367,-73.96053,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,CENTRAL PARK WEST,0,Tuesday,January,39.04,10000,70,8.05,Clouds
4381776,1/5/21,17:00:00,QUEENS,11354,40.769333,-73.841736,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,COLLEGE POINT BOULEVARD,0,Tuesday,January,40.01,10000,67,8.05,Clouds
4381896,1/5/21,18:00:00,MANHATTAN,10032,40.844048,-73.94115,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,E-Bike,FORT WASHINGTON AVENUE,0,Tuesday,January,41.02,10000,65,8.05,Clouds
4382127,1/6/21,6:00:00,BRONX,10459,40.820305,-73.89083,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BRUCKNER BOULEVARD,0,Wednesday,January,37.31,10000,75,9.17,Clouds
4381960,1/6/21,12:00:00,QUEENS,11355,40.75667,-73.828804,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,E-Scooter,MAIN STREET,0,Wednesday,January,36.81,10000,74,10.29,Clear
4381960,1/6/21,12:00:00,QUEENS,11355,40.75667,-73.828804,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,E-Scooter,MAIN STREET,0,Wednesday,January,36.81,10000,74,10.29,Clear
4382118,1/6/21,12:00:00,BRONX,10452,40.819057,-73.92923,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST 149 STREET,0,Wednesday,January,36.81,10000,74,10.29,Clear
4382118,1/6/21,12:00:00,BRONX,10452,40.819057,-73.92923,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST 149 STREET,0,Wednesday,January,36.81,10000,74,10.29,Clear
4381996,1/6/21,13:00:00,MANHATTAN,10025,40.792362,-73.96418,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WEST 97 STREET,0,Wednesday,January,37.13,10000,72,9.17,Clouds
4383180,1/7/21,12:00:00,QUEENS,11377,40.745476,-73.90446,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,box truck,E-Scooter,60 STREET,0,Thursday,January,32.81,10000,64,14.99,Clear
4382213,1/7/21,13:00:00,MANHATTAN,10065,40.76211,-73.96016,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,station wagon/sport utility vehicle,Bike,1 AVENUE,0,Thursday,January,32.54,10000,64,14.99,Clear
4382367,1/7/21,15:00:00,BROOKLYN,11222,40.724636,-73.94818,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,NASSAU AVENUE,0,Thursday,January,35.4,10000,57,17.22,Clear
4382367,1/7/21,15:00:00,BROOKLYN,11222,40.724636,-73.94818,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,NASSAU AVENUE,0,Thursday,January,35.4,10000,57,17.22,Clear
4382367,1/7/21,15:00:00,BROOKLYN,11222,40.724636,-73.94818,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,NASSAU AVENUE,0,Thursday,January,35.4,10000,57,17.22,Clear
4382451,1/7/21,15:00:00,QUEENS,11375,40.72293,-73.847336,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,QUEENS BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382451,1/7/21,15:00:00,QUEENS,11375,40.72293,-73.847336,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,QUEENS BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382451,1/7/21,15:00:00,QUEENS,11375,40.72293,-73.847336,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,QUEENS BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382409,1/7/21,15:00:00,QUEENS,11355,40.753166,-73.82194,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,KISSENA BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382409,1/7/21,15:00:00,QUEENS,11355,40.753166,-73.82194,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,KISSENA BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382409,1/7/21,15:00:00,QUEENS,11355,40.753166,-73.82194,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,KISSENA BOULEVARD,0,Thursday,January,35.4,10000,57,17.22,Clear
4382282,1/7/21,18:00:00,BROOKLYN,11225,40.663124,-73.96244,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,FLATBUSH AVENUE,0,Thursday,January,41,10000,44,16.11,Clear
4382423,1/7/21,20:00:00,QUEENS,11416,40.680763,-73.85302,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,86 STREET,1,Thursday,January,41.94,10000,44,17.27,Clear
4382851,1/7/21,21:00:00,MANHATTAN,10034,40.86131,-73.92124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,10 AVENUE,0,Thursday,January,41.32,10000,46,16.11,Clear
4382851,1/7/21,21:00:00,MANHATTAN,10034,40.86131,-73.92124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,10 AVENUE,0,Thursday,January,41.32,10000,46,16.11,Clear
4383168,1/7/21,21:00:00,QUEENS,11354,40.763447,-73.8153,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,ROOSEVELT AVENUE,0,Thursday,January,41.32,10000,46,16.11,Clear
4383168,1/7/21,21:00:00,QUEENS,11354,40.763447,-73.8153,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,ROOSEVELT AVENUE,0,Thursday,January,41.32,10000,46,16.11,Clear
