COLLISION_ID,DATES,TIME,DAY_OF_WEEK,MONTH,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
4334377," August 1, 2020",22:00:00,Saturday,August,BROOKLYN,11221,40.692482,-73.9203,1,0,0,0,1,0,0,0,Failure to Keep Right,Unspecified,sedan,Bike,EVERGREEN AVENUE,85.17,10000.00,52,15.01,Clear,1
4334393," August 1, 2020",22:00:00,Saturday,August,MANHATTAN,10030,40.81776,-73.94745,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,EDGECOMBE AVENUE,85.17,10000.00,52,15.01,Clear,0
4334210," August 1, 2020",23:00:00,Saturday,August,MANHATTAN,10032,40.838497,-73.939835,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,SAINT NICHOLAS AVENUE,82.33,10000.00,57,15.01,Clear,0
4335296," August 2, 2020",0:00:00,Sunday,August,MANHATTAN,10002,40.71975,-73.992165,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,DELANCEY STREET,80.31,10000.00,61,17,Clear,1
4334830," August 2, 2020",2:00:00,Sunday,August,MANHATTAN,10040,40.86258,-73.925385,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,DYCKMAN STREET,78.48,10000.00,77,12.75,Clouds,0
4334135," August 2, 2020",8:00:00,Sunday,August,QUEENS,11372,40.74681,-73.89176,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Scooter,ROOSEVELT AVENUE,77.76,10000.00,81,10,Clouds,0
4334474," August 2, 2020",9:00:00,Sunday,August,STATEN ISLAND,10301,40.630806,-74.10369,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,FOREST AVENUE,77.76,10000.00,83,11.99,Clouds,0
4334479," August 2, 2020",11:00:00,Sunday,August,STATEN ISLAND,10305,40.606354,-74.06043,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,Bike,NEW YORK AVENUE,77.74,10000.00,84,9.17,Clouds,1
4334664," August 2, 2020",12:00:00,Sunday,August,QUEENS,11368,40.74484,-73.85225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,111 STREET,78.69,10000.00,82,13,Clouds,0
4334174," August 2, 2020",12:00:00,Sunday,August,QUEENS,11419,40.691864,-73.83579,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,station wagon/sport utility vehicle,Bike,110 STREET,78.69,10000.00,82,13,Clouds,0
4334336," August 2, 2020",13:00:00,Sunday,August,BROOKLYN,11205,40.690907,-73.95542,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,BEDFORD AVENUE,78.71,10000.00,83,18.34,Rain,1
4334264," August 2, 2020",16:00:00,Sunday,August,BROOKLYN,11206,40.711643,-73.94392,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,GRAHAM AVENUE,82.9,10000.00,79,18.01,Rain,0
4334842," August 2, 2020",18:00:00,Sunday,August,BRONX,10453,40.84494,-73.92044,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,e-bike,Station Wagon/Sport Utility Vehicle,NELSON AVENUE,87.39,10000.00,69,16.11,Clear,0
4335871," August 2, 2020",20:00:00,Sunday,August,MANHATTAN,10115,40.813374,-73.956276,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,Bike,WEST 125 STREET,86.52,10000.00,71,19.69,Rain,0
4335291," August 2, 2020",20:00:00,Sunday,August,MANHATTAN,10012,40.72089,-73.99576,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,KENMARE STREET,86.52,10000.00,71,19.69,Rain,1
4334311," August 2, 2020",21:00:00,Sunday,August,BRONX,10456,40.832706,-73.90506,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,3 AVENUE,88.16,10000.00,68,18.34,Rain,0
4334809," August 3, 2020",0:00:00,Monday,August,MANHATTAN,10030,40.820255,-73.94562,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,taxi,Bike,WEST 140 STREET,85.12,10000.00,70,16.11,Clear,0
4334544," August 3, 2020",0:00:00,Monday,August,BROOKLYN,11226,40.65505,-73.95631,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,BEDFORD AVENUE,85.12,10000.00,70,16.11,Clear,0
4335286," August 3, 2020",10:00:00,Monday,August,MANHATTAN,10013,40.717278,-73.99544,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,E-Bike,BOWERY,79.18,10000.00,58,10,Clear,1
4336908," August 3, 2020",11:00:00,Monday,August,QUEENS,11378,40.72616,-73.90012,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,HAMILTON PLACE,78.69,10000.00,58,10,Clear,0
4334975," August 3, 2020",12:00:00,Monday,August,QUEENS,11367,40.720684,-73.81868,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,MAIN STREET,78.21,10000.00,59,12.75,Clouds,0
4335736," August 3, 2020",14:00:00,Monday,August,QUEENS,11372,40.75432,-73.87946,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,88 STREET,80.96,10000.00,55,11.41,Clear,0
4334648," August 3, 2020",14:00:00,Monday,August,QUEENS,11103,40.758316,-73.91069,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,31 AVENUE,80.96,10000.00,55,11.41,Clear,0
4335153," August 3, 2020",15:00:00,Monday,August,MANHATTAN,10019,40.76172,-73.98281,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,7 AVENUE,82.65,10000.00,53,8.99,Clear,1
4335561," August 3, 2020",15:00:00,Monday,August,BROOKLYN,11219,40.635494,-74.00196,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,FORT HAMILTON PARKWAY,82.65,10000.00,53,8.99,Clear,1
4335398," August 3, 2020",17:00:00,Monday,August,BROOKLYN,11207,40.67046,-73.88788,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,SUTTER AVENUE,86.86,10000.00,49,13.87,Clear,0
4334803," August 3, 2020",17:00:00,Monday,August,BRONX,10458,40.856873,-73.88771,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,EAST 188 STREET,86.86,10000.00,49,13.87,Clear,0
4336630," August 3, 2020",18:00:00,Monday,August,BRONX,10455,40.814266,-73.912964,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 149 STREET,88.57,10000.00,47,14.99,Clear,0
4335508," August 3, 2020",18:00:00,Monday,August,BROOKLYN,11238,40.68416,-73.96907,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,FULTON STREET,88.57,10000.00,47,14.99,Clear,0
4334834," August 3, 2020",20:00:00,Monday,August,MANHATTAN,10034,40.868473,-73.92404,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,Bike,SEAMAN AVENUE,88.93,10000.00,43,14.99,Clouds,0
4336026," August 3, 2020",20:00:00,Monday,August,MANHATTAN,10025,40.794052,-73.970375,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,e-scooter,Sedan,WEST 96 STREET,88.93,10000.00,43,14.99,Clouds,0
4335357," August 3, 2020",21:00:00,Monday,August,MANHATTAN,10009,40.726986,-73.985756,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,van,Bike,1 AVENUE,90.82,10000.00,45,13.87,Clear,1
4335725," August 4, 2020",14:00:00,Tuesday,August,QUEENS,11370,40.76141,-73.884544,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,84 STREET,79.2,10000.00,83,21.99,Rain,0
4335659," August 4, 2020",15:00:00,Tuesday,August,MANHATTAN,10032,40.844677,-73.93886,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Taxi,BROADWAY,78.51,10000.00,85,30,Rain,0
4336376," August 4, 2020",17:00:00,Tuesday,August,BRONX,10467,40.869694,-73.86621,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,ADEE AVENUE,76.26,9656.00,88,45.99,Rain,0
4335534," August 5, 2020",6:00:00,Wednesday,August,MANHATTAN,10128,40.778484,-73.94526,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,YORK AVENUE,76.24,10000.00,81,9.17,Clear,0
4350925," August 5, 2020",8:00:00,Wednesday,August,BROOKLYN,11216,40.675354,-73.952774,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,SAINT MARKS AVENUE,75.72,10000.00,82,8.05,Clouds,1
4335304," August 5, 2020",9:00:00,Wednesday,August,MANHATTAN,10001,40.745384,-73.99471,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,box truck,Bike,WEST 25 STREET,75.25,10000.00,81,9.17,Clear,1
4335288," August 5, 2020",9:00:00,Wednesday,August,BROOKLYN,11237,40.701103,-73.92239,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,KNICKERBOCKER AVENUE,75.25,10000.00,81,9.17,Clear,0
4335455," August 5, 2020",10:00:00,Wednesday,August,BROOKLYN,11204,40.610317,-73.98304,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,sedan,Bike,AVENUE O,74.48,10000.00,83,8.01,Clear,1
4335612," August 5, 2020",14:00:00,Wednesday,August,MANHATTAN,10018,40.752934,-73.9855,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,sedan,Bike,WEST 39 STREET,80.55,10000.00,67,8.05,Clear,1
4335616," August 5, 2020",14:00:00,Wednesday,August,BROOKLYN,11210,40.62147,-73.95072,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,AVENUE L,80.55,10000.00,67,8.05,Clear,0
4335515," August 5, 2020",14:00:00,Wednesday,August,BROOKLYN,11235,40.593586,-73.942566,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 28 STREET,80.55,10000.00,67,8.05,Clear,1
4335342," August 5, 2020",14:00:00,Wednesday,August,QUEENS,11106,40.763416,-73.92844,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,BROADWAY,80.55,10000.00,67,8.05,Clear,0
4336867," August 5, 2020",16:00:00,Wednesday,August,QUEENS,11385,40.700516,-73.89838,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MYRTLE AVENUE,83.95,10000.00,50,13.87,Clear,0
4335648," August 5, 2020",16:00:00,Wednesday,August,MANHATTAN,10032,40.83089,-73.941376,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,Bike,SAINT NICHOLAS AVENUE,83.95,10000.00,50,13.87,Clear,0
4335601," August 5, 2020",16:00:00,Wednesday,August,BRONX,10457,40.84764,-73.901,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,WEBSTER AVENUE,83.95,10000.00,50,13.87,Clear,0
4335522," August 5, 2020",17:00:00,Wednesday,August,QUEENS,11373,40.74289,-73.882835,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,BROADWAY,84.88,10000.00,48,11.41,Clear,0
4336471," August 5, 2020",17:00:00,Wednesday,August,QUEENS,11411,40.69278,-73.73833,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Station Wagon/Sport Utility Vehicle,223 STREET,84.88,10000.00,48,11.41,Clear,1
4336064," August 5, 2020",18:00:00,Wednesday,August,BRONX,10467,40.884068,-73.85917,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,sedan,E-Bike,EAST 221 STREET,86.85,10000.00,43,18.34,Clouds,0
4336519," August 5, 2020",19:00:00,Wednesday,August,BRONX,10470,40.89845,-73.85431,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WHITE PLAINS ROAD,88.11,10000.00,41,10.29,Clear,0
4336155," August 5, 2020",19:00:00,Wednesday,August,MANHATTAN,10035,40.80061,-73.94229,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,Bike,EAST 118 STREET,88.11,10000.00,41,10.29,Clear,0
4335516," August 5, 2020",19:00:00,Wednesday,August,BROOKLYN,11223,40.59783,-73.965485,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,AVENUE U,88.11,10000.00,41,10.29,Clear,0
4336213," August 5, 2020",19:00:00,Wednesday,August,BROOKLYN,11203,40.641716,-73.93611,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST 43 STREET,88.11,10000.00,41,10.29,Clear,0
4335426," August 5, 2020",19:00:00,Wednesday,August,QUEENS,11433,40.706833,-73.78338,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,177 STREET,88.11,10000.00,41,10.29,Clear,0
4335779," August 5, 2020",20:00:00,Wednesday,August,MANHATTAN,10039,40.829155,-73.93728,1,0,0,0,1,0,0,0,Other Vehicular,Unsafe Speed,sedan,E-Bike,8 AVENUE,87.37,10000.00,40,13.87,Clouds,0
4335713," August 5, 2020",23:00:00,Wednesday,August,BRONX,10466,40.888092,-73.85355,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Bike,EAST 228 STREET,84.25,10000.00,44,17.22,Clouds,0
4336929," August 6, 2020",0:00:00,Thursday,August,BROOKLYN,11216,40.678394,-73.94692,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,bike,Station Wagon/Sport Utility Vehicle,NEW YORK AVENUE,82.63,10000.00,47,11.41,Clear,1
4336065," August 6, 2020",3:00:00,Thursday,August,BRONX,10466,40.87987,-73.842026,1,0,0,0,1,0,0,0,Other Vehicular,Traffic Control Disregarded,sedan,E-Scooter,BOSTON ROAD,79.21,10000.00,52,8.05,Clear,0
4336103," August 6, 2020",8:00:00,Thursday,August,MANHATTAN,10016,40.747295,-73.97405,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,taxi,Bike,2 AVENUE,75.45,10000.00,62,5.82,Clear,0
4335878," August 6, 2020",9:00:00,Thursday,August,BROOKLYN,11231,40.682693,-73.99043,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,DOUGLASS STREET,74.5,10000.00,65,5.82,Clear,1
4335951," August 6, 2020",9:00:00,Thursday,August,BRONX,10457,40.846783,-73.907394,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,station wagon/sport utility vehicle,Bike,EAST 175 STREET,74.5,10000.00,65,5.82,Clear,0
4335794," August 6, 2020",13:00:00,Thursday,August,BROOKLYN,11217,40.682487,-73.979614,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN STREET,75.83,10000.00,65,10.29,Clouds,1
4335805," August 6, 2020",14:00:00,Thursday,August,BROOKLYN,11205,40.69767,-73.96675,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,FLUSHING AVENUE,74.7,10000.00,70,10.29,Rain,0
4335880," August 6, 2020",19:00:00,Thursday,August,QUEENS,11411,40.691044,-73.73923,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,119 AVENUE,80.87,10000.00,55,8.05,Clear,1
4336780," August 6, 2020",20:00:00,Thursday,August,BROOKLYN,11234,40.621113,-73.93102,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,AVENUE M,80.82,10000.00,55,8.05,Clear,1
4335882," August 6, 2020",20:00:00,Thursday,August,BROOKLYN,11223,40.596325,-73.97945,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,station wagon/sport utility vehicle,Bike,WEST 8 STREET,80.82,10000.00,55,8.05,Clear,1
4337352," August 6, 2020",21:00:00,Thursday,August,MANHATTAN,10013,40.72135,-74.00465,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,CANAL STREET,80.06,10000.00,56,15.99,Clear,1
4335952," August 6, 2020",21:00:00,Thursday,August,BRONX,10453,40.852642,-73.908424,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,box truck,Bike,JEROME AVENUE,80.06,10000.00,56,15.99,Clear,0
4336372," August 6, 2020",21:00:00,Thursday,August,BROOKLYN,11226,40.65319,-73.96622,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,PARKSIDE AVENUE,80.06,10000.00,56,15.99,Clear,1
4337800," August 6, 2020",22:00:00,Thursday,August,BROOKLYN,11212,40.66437,-73.91815,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unsafe Lane Changing,bike,Sedan,BLAKE AVENUE,78.64,10000.00,56,10.29,Clouds,0
4341055," August 6, 2020",23:00:00,Thursday,August,MANHATTAN,10039,40.82579,-73.941055,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,bike,Taxi,BRADHURST AVENUE,77.81,10000.00,55,10.29,Clouds,0
4336088," August 7, 2020",2:00:00,Friday,August,QUEENS,11377,40.741863,-73.90751,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,58 STREET,75.27,10000.00,57,5.82,Clear,0
4336046," August 7, 2020",5:00:00,Friday,August,MANHATTAN,10032,40.83569,-73.93739,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,Bike,WEST 163 STREET,74.93,10000.00,62,4.7,Clear,0
4337539," August 7, 2020",9:00:00,Friday,August,BROOKLYN,11232,40.644825,-73.99628,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,9 AVENUE,73.72,10000.00,69,4.7,Rain,1
4336586," August 7, 2020",13:00:00,Friday,August,BRONX,10473,40.818745,-73.86621,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,SEWARD AVENUE,70.93,10000.00,87,13.87,Rain,0
4336890," August 7, 2020",16:00:00,Friday,August,BROOKLYN,11221,40.696205,-73.91782,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,GROVE STREET,76.87,10000.00,68,15.01,Clouds,0
4336465," August 7, 2020",17:00:00,Friday,August,BRONX,10455,40.812473,-73.90542,1,0,0,0,1,0,0,0,Turning Improperly,Driver Inattention/Distraction,sedan,E-Bike,EAST 149 STREET,78.94,10000.00,62,12.75,Rain,0
4337496," August 7, 2020",18:00:00,Friday,August,STATEN ISLAND,10314,40.60168,-74.1633,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,RICHMOND AVENUE,79.21,10000.00,65,11.41,Rain,1
4336730," August 7, 2020",19:00:00,Friday,August,BROOKLYN,11206,40.700726,-73.94194,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,FLUSHING AVENUE,77.99,10000.00,69,12.75,Rain,0
4336912," August 7, 2020",19:00:00,Friday,August,MANHATTAN,10033,40.854916,-73.93604,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Sedan,OVERLOOK TERRACE,77.99,10000.00,69,12.75,Rain,0
4337380," August 7, 2020",19:00:00,Friday,August,BROOKLYN,11216,40.672752,-73.95432,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,BEDFORD AVENUE,77.99,10000.00,69,12.75,Rain,1
4337193," August 7, 2020",22:00:00,Friday,August,MANHATTAN,10026,40.803726,-73.95779,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Bike,MANHATTAN AVENUE,77.88,10000.00,69,10.29,Clear,0
4336462," August 8, 2020",10:00:00,Saturday,August,BRONX,10459,40.82674,-73.8879,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,E-Bike,WESTCHESTER AVENUE,71.98,10000.00,85,6.93,Rain,0
4340664," August 8, 2020",11:00:00,Saturday,August,QUEENS,11101,40.76943,-73.91025,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,STEINWAY STREET,71.96,10000.00,85,9.17,Rain,0
4336295," August 8, 2020",11:00:00,Saturday,August,BROOKLYN,11225,40.663906,-73.95098,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EMPIRE BOULEVARD,71.96,10000.00,85,9.17,Rain,0
4347948," August 8, 2020",13:00:00,Saturday,August,BROOKLYN,11221,40.69149,-73.92557,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,BROADWAY,74.01,10000.00,84,4.7,Clouds,1
4336253," August 8, 2020",14:00:00,Saturday,August,BROOKLYN,11205,40.68947,-73.96911,1,0,0,0,1,0,0,0,Glare,Unspecified,sedan,Bike,DE KALB AVENUE,75,10000.00,82,3.36,Clouds,0
4338167," August 8, 2020",16:00:00,Saturday,August,BROOKLYN,11237,40.70239,-73.924644,1,0,0,0,1,0,0,0,Passing Too Closely,Passing Too Closely,bike,Sedan,KNICKERBOCKER AVENUE,77.45,10000.00,75,5.01,Rain,0
4336834," August 8, 2020",16:00:00,Saturday,August,BROOKLYN,11237,40.698536,-73.91788,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,station wagon/sport utility vehicle,Bike,KNICKERBOCKER AVENUE,77.45,10000.00,75,5.01,Rain,0
4336429," August 8, 2020",16:00:00,Saturday,August,BROOKLYN,11217,40.688786,-73.98358,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,LIVINGSTON STREET,77.45,10000.00,75,5.01,Rain,1
4336755," August 8, 2020",18:00:00,Saturday,August,BROOKLYN,11229,40.596233,-73.938194,3,0,0,0,1,0,2,0,Failure to Yield Right-of-Way,Unsafe Speed,station wagon/sport utility vehicle,E-Bike,AVENUE W,82.11,10000.00,64,5.82,Clouds,0
4338047," August 8, 2020",19:00:00,Saturday,August,BROOKLYN,11228,40.610523,-74.00806,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,e-scooter,Sedan,BAY 11 STREET,82.63,10000.00,58,11.01,Rain,1
4337975," August 8, 2020",20:00:00,Saturday,August,BROOKLYN,11203,40.650288,-73.9273,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,SNYDER AVENUE,82.92,10000.00,64,13,Rain,0
4337173," August 8, 2020",21:00:00,Saturday,August,BROOKLYN,11224,40.57279,-73.99597,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,bike,Sedan,SURF AVENUE,82.44,10000.00,66,10.29,Rain,1
4337473," August 8, 2020",23:00:00,Saturday,August,BROOKLYN,11206,40.695705,-73.94637,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,E-Scooter,TOMPKINS AVENUE,78.85,10000.00,72,11.41,Clear,0
4336544," August 8, 2020",23:00:00,Saturday,August,MANHATTAN,10033,40.844246,-73.93372,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unsafe Speed,station wagon/sport utility vehicle,Bike,WEST 175 STREET,78.85,10000.00,72,11.41,Clear,0
4336814," August 9, 2020",1:00:00,Sunday,August,MANHATTAN,10033,40.847996,-73.9347,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 179 STREET,74.57,10000.00,83,16.11,Clear,0
4336807," August 9, 2020",1:00:00,Sunday,August,BROOKLYN,11206,40.704895,-73.94926,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,sedan,E-Bike,BROADWAY,74.57,10000.00,83,16.11,Clear,1
4343366," August 9, 2020",1:00:00,Sunday,August,BROOKLYN,11226,40.65487,-73.96191,2,0,0,0,2,0,0,0,Unsafe Lane Changing,Unspecified,bike,Bike,PARKSIDE AVENUE,74.57,10000.00,83,16.11,Clear,0
4336785," August 9, 2020",1:00:00,Sunday,August,BROOKLYN,11249,40.710262,-73.95802,2,0,0,0,1,0,1,0,Other Vehicular,Other Vehicular,motorcycle,Bike,BORINQUEN PLACE,74.57,10000.00,83,16.11,Clear,0
4336788," August 9, 2020",13:00:00,Sunday,August,BRONX,10457,40.84497,-73.90247,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,WEBSTER AVENUE,75.49,10000.00,84,4.7,Clear,0
4336974," August 9, 2020",14:00:00,Sunday,August,QUEENS,11691,40.59346,-73.777985,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,pick-up truck,Bike,ROCKAWAY BEACH BOULEVARD,80.35,10000.00,74,6.93,Clear,1
4336478," August 9, 2020",15:00:00,Sunday,August,BRONX,10454,40.811653,-73.91685,1,0,0,0,1,0,0,0,Unspecified,Unspecified,e-bike,Sedan,BROOK AVENUE,82.69,10000.00,66,5.82,Rain,0
4336685," August 9, 2020",16:00:00,Sunday,August,BRONX,10461,40.845634,-73.83026,2,0,0,0,2,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Scooter,HOBART AVENUE,84.34,10000.00,58,10,Clouds,0
