,COLLISION_ID,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,BIKE_LANE,DAY_OF_WEEK,MONTH
1070,4323260," June 24, 2020",17:00:00,MANHATTAN,10027,40.81574,-73.95456,1,0,0,0,1,0,0,0,Driver Inexperience,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,AMSTERDAM AVENUE,0,Wednesday,June
1071,4322915," June 24, 2020",18:00:00,BROOKLYN,11207,40.68309,-73.910774,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,station wagon/sport utility vehicle,Bike,MOFFAT STREET,0,Wednesday,June
1072,4323192," June 24, 2020",18:00:00,BROOKLYN,11204,40.62202,-73.98726,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,18 AVENUE,1,Wednesday,June
1073,4323191," June 24, 2020",18:00:00,BROOKLYN,11204,40.620914,-73.9753,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,MC DONALD AVENUE,1,Wednesday,June
1074,4322852," June 24, 2020",19:00:00,BROOKLYN,11232,40.654068,-74.001,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,34 STREET,1,Wednesday,June
1075,4322948," June 24, 2020",19:00:00,QUEENS,11418,40.69433,-73.82697,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,120 STREET,0,Wednesday,June
1076,4323027," June 24, 2020",19:00:00,QUEENS,11372,40.74955,-73.88618,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,37 AVENUE,0,Wednesday,June
1077,4324581," June 24, 2020",20:00:00,BROOKLYN,11222,40.730198,-73.954254,1,0,0,0,1,0,0,0,Passing Too Closely,Passing Too Closely,box truck,Bike,MANHATTAN AVENUE,0,Wednesday,June
1078,4324181," June 24, 2020",21:00:00,BROOKLYN,11201,40.693783,-73.987206,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,JAY STREET,1,Wednesday,June
1079,4322987," June 24, 2020",22:00:00,MANHATTAN,10030,40.82057,-73.94641,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,SAINT NICHOLAS AVENUE,0,Wednesday,June
1080,4342080," June 24, 2020",22:00:00,BROOKLYN,11225,40.6792,-73.9553,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,FRANKLIN AVENUE,1,Wednesday,June
1081,4324718," June 24, 2020",23:00:00,STATEN ISLAND,10303,40.63159,-74.16039,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,HARBOR ROAD,0,Wednesday,June
1082,4324395," June 25, 2020",3:00:00,MANHATTAN,10029,40.78722,-73.952065,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,EAST 97 STREET,0,Thursday,June
1083,4323244," June 25, 2020",11:00:00,BRONX,10457,40.845837,-73.892006,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,EAST TREMONT AVENUE,0,Thursday,June
1084,4326078," June 25, 2020",12:00:00,BRONX,10467,40.869675,-73.870544,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,sedan,Bike,BRONX PARK EAST,0,Thursday,June
1085,4323162," June 25, 2020",12:00:00,QUEENS,11368,40.74069,-73.86353,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,station wagon/sport utility vehicle,Bike,98 STREET,0,Thursday,June
1086,4325230," June 25, 2020",13:00:00,BROOKLYN,11206,40.695377,-73.94921,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,MYRTLE AVENUE,0,Thursday,June
1087,4323188," June 25, 2020",14:00:00,BROOKLYN,11218,40.641396,-73.98908,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,12 AVENUE,1,Thursday,June
1088,4323108," June 25, 2020",14:00:00,MANHATTAN,10003,40.73398,-73.99095,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,bike,Bus,EAST 13 STREET,1,Thursday,June
1089,4323611," June 25, 2020",15:00:00,BROOKLYN,11210,40.62646,-73.94973,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE J,1,Thursday,June
1090,4323688," June 25, 2020",15:00:00,BRONX,10469,40.869373,-73.84898,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,ADEE AVENUE,0,Thursday,June
1091,4323173," June 25, 2020",17:00:00,BROOKLYN,11235,40.59307,-73.94727,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE X,0,Thursday,June
1092,4323213," June 25, 2020",17:00:00,BROOKLYN,11211,40.7118,-73.94224,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,GRAND STREET,0,Thursday,June
1093,4323200," June 25, 2020",18:00:00,QUEENS,11420,40.676647,-73.82236,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,116 STREET,1,Thursday,June
1094,4323252," June 25, 2020",18:00:00,STATEN ISLAND,10306,40.57097,-74.09589,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,GREELEY AVENUE,0,Thursday,June
1095,4325066," June 25, 2020",22:00:00,BROOKLYN,11210,40.634506,-73.949455,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,GLENWOOD ROAD,1,Thursday,June
1096,4323220," June 26, 2020",0:00:00,BROOKLYN,11208,40.67818,-73.870705,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,E-Scooter,CRESCENT STREET,1,Friday,June
1097,4323285," June 26, 2020",8:00:00,BROOKLYN,11229,40.612724,-73.94418,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE P,0,Friday,June
1098,4323391," June 26, 2020",9:00:00,BROOKLYN,11238,40.68821,-73.96583,1,0,0,0,1,0,0,0,Unspecified,Unspecified,box truck,Bike,WASHINGTON AVENUE,1,Friday,June
1099,4325223," June 26, 2020",10:00:00,STATEN ISLAND,10312,40.52358,-74.187225,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,HYLAN BOULEVARD,0,Friday,June
1100,4323726," June 26, 2020",11:00:00,MANHATTAN,10025,40.8018,-73.96108,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,CATHEDRAL PARKWAY,0,Friday,June
1101,4323618," June 26, 2020",12:00:00,BROOKLYN,11226,40.653774,-73.95617,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Other Vehicular,sedan,Bike,BEDFORD AVENUE,1,Friday,June
1102,4327521," June 26, 2020",13:00:00,QUEENS,11385,40.704742,-73.86016,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,station wagon/sport utility vehicle,Bike,UNION TURNPIKE,1,Friday,June
1103,4323356," June 26, 2020",14:00:00,QUEENS,11434,40.688988,-73.78064,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,115 AVENUE,0,Friday,June
1104,4323907," June 26, 2020",14:00:00,BROOKLYN,11217,40.677677,-73.97961,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,5 AVENUE,1,Friday,June
1105,4324020," June 26, 2020",14:00:00,MANHATTAN,10027,40.811367,-73.95402,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,WEST 125 STREET,0,Friday,June
1106,4324537," June 26, 2020",15:00:00,BROOKLYN,11211,40.712784,-73.937256,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,GRAND STREET,0,Friday,June
1107,4324672," June 26, 2020",15:00:00,BROOKLYN,11234,40.61368,-73.911934,1,0,0,0,1,0,0,0,Glare,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,MILL AVENUE,1,Friday,June
1108,4323521," June 26, 2020",17:00:00,BROOKLYN,11223,40.598312,-73.96119,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,CONEY ISLAND AVENUE,0,Friday,June
1109,4323911," June 26, 2020",17:00:00,BROOKLYN,11221,40.694546,-73.92724,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,KOSCIUSZKO STREET,0,Friday,June
1110,4324473," June 26, 2020",17:00:00,QUEENS,11368,40.75251,-73.86727,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,100 STREET,0,Friday,June
1111,4323714," June 26, 2020",18:00:00,QUEENS,11385,40.71126,-73.899864,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,FRESH POND ROAD,0,Friday,June
1112,4324036," June 26, 2020",18:00:00,BRONX,10463,40.880135,-73.903946,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BROADWAY,0,Friday,June
1113,4323465," June 26, 2020",18:00:00,QUEENS,11354,40.77279,-73.837135,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,28 AVENUE,0,Friday,June
1114,4324265," June 26, 2020",19:00:00,MANHATTAN,10025,40.792362,-73.96418,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,sedan,Bike,TRANSVERSE ROAD NUMBER FOUR,0,Friday,June
1115,4324218," June 26, 2020",20:00:00,BROOKLYN,11211,40.710785,-73.95995,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,bike,Taxi,SOUTH 4 STREET,0,Friday,June
1116,4324418," June 26, 2020",21:00:00,BRONX,10457,40.845837,-73.892006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,bike,Sedan,EAST TREMONT AVENUE,0,Friday,June
1117,4324468," June 26, 2020",21:00:00,QUEENS,11369,40.76101,-73.869156,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,31 AVENUE,0,Friday,June
1118,4324591," June 26, 2020",22:00:00,MANHATTAN,10002,40.718143,-73.993835,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,CHRYSTIE STREET,1,Friday,June
1119,4323481," June 26, 2020",22:00:00,BRONX,10454,40.80682,-73.91749,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,EAST 138 STREET,0,Friday,June
1120,4324966," June 26, 2020",23:00:00,MANHATTAN,10035,40.801815,-73.93929,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,E-Scooter,LEXINGTON AVENUE,0,Friday,June
1121,4324043," June 27, 2020",4:00:00,MANHATTAN,10039,40.827877,-73.93824,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,8 AVENUE,0,Saturday,June
1122,4323941," June 27, 2020",5:00:00,MANHATTAN,10036,40.759842,-73.984184,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bus,E-Scooter,7 AVENUE,0,Saturday,June
1123,4323565," June 27, 2020",14:00:00,STATEN ISLAND,10306,40.58422,-74.1073,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,E-Scooter,RICHMOND ROAD,1,Saturday,June
1124,4324080," June 27, 2020",16:00:00,QUEENS,11412,40.707104,-73.759,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,109 AVENUE,0,Saturday,June
1125,4323661," June 27, 2020",17:00:00,BROOKLYN,11211,40.71453,-73.9444,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Turning Improperly,sedan,Bike,METROPOLITAN AVENUE,0,Saturday,June
1126,4324096," June 27, 2020",18:00:00,BROOKLYN,11207,40.672176,-73.89397,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,PITKIN AVENUE,1,Saturday,June
1127,4324821," June 27, 2020",20:00:00,MANHATTAN,10009,40.724876,-73.975174,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Scooter,EAST 10 STREET,0,Saturday,June
1128,4324693," June 27, 2020",20:00:00,BROOKLYN,11212,40.654312,-73.91759,2,0,0,0,2,0,0,0,Unspecified,Unspecified,e-scooter,Sedan,LINDEN BOULEVARD,1,Saturday,June
1129,4324225," June 27, 2020",22:00:00,BROOKLYN,11207,40.698536,-73.91788,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,KNICKERBOCKER AVENUE,0,Saturday,June
1130,4324074," June 28, 2020",1:00:00,MANHATTAN,10037,40.814774,-73.94038,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,station wagon/sport utility vehicle,E-Scooter,WEST 136 STREET,0,Sunday,June
1131,4326783," June 28, 2020",3:00:00,MANHATTAN,10026,40.798126,-73.94832,1,0,0,0,1,0,0,0,Unsafe Speed,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,motorbike,Bike,EAST 112 STREET,0,Sunday,June
1132,4323786," June 28, 2020",13:00:00,BROOKLYN,11221,40.688625,-73.93618,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,station wagon/sport utility vehicle,E-Scooter,LEWIS AVENUE,0,Sunday,June
1133,4323950," June 28, 2020",14:00:00,MANHATTAN,10023,40.77178,-73.9792,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 65 STREET,1,Sunday,June
1134,4324868," June 28, 2020",14:00:00,BRONX,10462,40.843765,-73.8656,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WHITE PLAINS ROAD,0,Sunday,June
1135,4323799," June 28, 2020",14:00:00,MANHATTAN,10011,40.73736,-73.99685,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,bike,Sedan,WEST 14 STREET,1,Sunday,June
1136,4323818," June 28, 2020",14:00:00,MANHATTAN,10028,40.78024,-73.961365,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,5 AVENUE,0,Sunday,June
1137,4324826," June 28, 2020",16:00:00,MANHATTAN,10003,40.728195,-73.984886,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,1 AVENUE,1,Sunday,June
1138,4324220," June 28, 2020",16:00:00,BROOKLYN,11237,40.706352,-73.9319,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,bike,Station Wagon/Sport Utility Vehicle,HARRISON PLACE,0,Sunday,June
1139,4324918," June 28, 2020",17:00:00,BRONX,10469,40.88104,-73.85745,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,sedan,Bike,BRONXWOOD AVENUE,0,Sunday,June
1140,4324031," June 28, 2020",17:00:00,MANHATTAN,10029,40.794907,-73.94856,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,MADISON AVENUE,0,Sunday,June
1141,4323828," June 28, 2020",17:00:00,QUEENS,11106,40.763733,-73.9414,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Bike,VERNON BOULEVARD,0,Sunday,June
1142,4324173," June 28, 2020",17:00:00,MANHATTAN,10026,40.80184,-73.95915,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WEST 111 STREET,0,Sunday,June
1143,4325593," June 28, 2020",18:00:00,BROOKLYN,11221,40.691097,-73.927704,1,0,0,0,1,0,0,0,Driver Inexperience,Following Too Closely,e-scooter,Station Wagon/Sport Utility Vehicle,PATCHEN AVENUE,1,Sunday,June
1144,4324957," June 28, 2020",18:00:00,MANHATTAN,10011,40.742832,-74.00771,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,WEST 15 STREET,0,Sunday,June
1145,4323926," June 28, 2020",18:00:00,MANHATTAN,10017,40.752693,-73.97305,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,3 AVENUE,0,Sunday,June
1146,4323792," June 28, 2020",19:00:00,BROOKLYN,11217,40.68418,-73.983955,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,BERGEN STREET,1,Sunday,June
1147,4323959," June 28, 2020",19:00:00,BRONX,10453,40.846954,-73.91863,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,bike,Sedan,NELSON AVENUE,0,Sunday,June
1148,4323789," June 28, 2020",20:00:00,BROOKLYN,11223,40.60635,-73.97552,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,WEST 2 STREET,1,Sunday,June
1149,4324227," June 28, 2020",22:00:00,BROOKLYN,11206,40.706757,-73.94141,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,e-bike,Sedan,HUMBOLDT STREET,0,Sunday,June
1150,4324455," June 28, 2020",22:00:00,BROOKLYN,11225,40.6792,-73.9553,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,FRANKLIN AVENUE,1,Sunday,June
1151,4324488," June 29, 2020",1:00:00,QUEENS,11372,40.75432,-73.87946,1,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,sedan,Bike,88 STREET,0,Monday,June
1152,4324042," June 29, 2020",6:00:00,BRONX,10452,40.845142,-73.91106,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,e-scooter,Station Wagon/Sport Utility Vehicle,GRAND CONCOURSE,0,Monday,June
1153,4324203," June 29, 2020",7:00:00,BRONX,10454,40.805557,-73.912415,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 139 STREET,0,Monday,June
1154,4324091," June 29, 2020",9:00:00,BRONX,10453,40.84944,-73.906006,1,0,0,0,1,0,0,0,Unspecified,Unspecified,garbage or refuse,E-Scooter,GRAND CONCOURSE,0,Monday,June
1155,4324494," June 29, 2020",9:00:00,BROOKLYN,11216,40.70028,-73.941154,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,sedan,Bike,BROADWAY,0,Monday,June
1156,4324556," June 29, 2020",13:00:00,MANHATTAN,10037,40.820435,-73.93624,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,e-scooter,Sedan,WEST 145 STREET,0,Monday,June
1157,4324927," June 29, 2020",14:00:00,MANHATTAN,10029,40.798622,-73.94163,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,EAST 116 STREET,0,Monday,June
1158,4324116," June 29, 2020",15:00:00,BROOKLYN,11208,40.675053,-73.87436,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,PITKIN AVENUE,0,Monday,June
1159,4324206," June 29, 2020",15:00:00,BRONX,10455,40.814266,-73.912964,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,EAST 149 STREET,0,Monday,June
1160,4324260," June 29, 2020",16:00:00,BRONX,10453,40.858368,-73.903915,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,taxi,Bike,JEROME AVENUE,0,Monday,June
1161,4324748," June 29, 2020",17:00:00,BROOKLYN,11233,40.679073,-73.92527,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Taxi,FULTON STREET,1,Monday,June
1162,4324159," June 29, 2020",18:00:00,QUEENS,11375,40.71614,-73.83357,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,QUEENS BOULEVARD,0,Monday,June
1163,4324217," June 29, 2020",18:00:00,MANHATTAN,10128,40.782787,-73.95741,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MADISON AVENUE,0,Monday,June
1164,4324552," June 29, 2020",18:00:00,QUEENS,11373,40.74238,-73.88189,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,sedan,Bike,BROADWAY,0,Monday,June
1165,4324406," June 29, 2020",18:00:00,BROOKLYN,11229,40.596233,-73.938194,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,AVENUE W,0,Monday,June
1166,4326333," June 29, 2020",21:00:00,BROOKLYN,11230,40.613056,-73.95816,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,EAST 16 STREET,0,Monday,June
1167,4324228," June 30, 2020",0:00:00,BROOKLYN,11207,40.677155,-73.88773,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,ATLANTIC AVENUE,1,Tuesday,June
1168,4324456," June 30, 2020",2:00:00,BROOKLYN,11213,40.671032,-73.93927,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,SAINT JOHNS PLACE,1,Tuesday,June
1169,4325101," June 30, 2020",8:00:00,BROOKLYN,11249,40.702072,-73.96452,1,0,0,0,1,0,0,0,Obstruction/Debris,Pavement Defective,station wagon/sport utility vehicle,Bike,KENT AVENUE,0,Tuesday,June
1170,4324426," June 30, 2020",9:00:00,MANHATTAN,10005,40.70518,-74.0074,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,WATER STREET,0,Tuesday,June
1171,4324420," June 30, 2020",11:00:00,BROOKLYN,11220,40.645664,-74.00974,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,5 AVENUE,1,Tuesday,June
1172,4365878," June 30, 2020",12:00:00,QUEENS,11101,40.750645,-73.94566,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,21 STREET,0,Tuesday,June
1173,4325078," June 30, 2020",12:00:00,QUEENS,11375,40.709377,-73.84413,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,METROPOLITAN AVENUE,0,Tuesday,June
1174,4324587," June 30, 2020",16:00:00,BROOKLYN,11203,40.654472,-73.945145,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,LENOX ROAD,0,Tuesday,June
1175,4330067," June 30, 2020",18:00:00,MANHATTAN,10022,40.762287,-73.972374,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bus,Bike,EAST 57 STREET,0,Tuesday,June
1176,4324576," June 30, 2020",20:00:00,BRONX,10456,40.82959,-73.90949,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,PARK AVENUE,0,Tuesday,June
1177,4324677," July 1, 2020",11:00:00,BROOKLYN,11219,40.625286,-73.997246,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Scooter,NEW UTRECHT AVENUE,1,Wednesday,July
1178,4326058," July 1, 2020",11:00:00,BROOKLYN,11201,40.688572,-73.991104,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BOERUM PLACE,1,Wednesday,July
1179,4324931," July 1, 2020",12:00:00,BRONX,10467,40.872173,-73.86319,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BARNES AVENUE,0,Wednesday,July
1180,4324798," July 1, 2020",12:00:00,QUEENS,11417,40.67492,-73.836334,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,PECONIC STREET,0,Wednesday,July
1181,4324840," July 1, 2020",13:00:00,MANHATTAN,10002,40.720707,-73.981316,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,sedan,Bike,EAST HOUSTON STREET,1,Wednesday,July
1182,4324725," July 1, 2020",14:00:00,MANHATTAN,10016,40.748985,-73.979965,1,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,e-scooter,Sedan,PARK AVENUE,1,Wednesday,July
1183,4326067," July 1, 2020",16:00:00,BROOKLYN,11220,40.641186,-74.014404,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,57 STREET,1,Wednesday,July
1184,4325811," July 1, 2020",17:00:00,BROOKLYN,11218,40.643745,-73.97009,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CONEY ISLAND AVENUE,1,Wednesday,July
1185,4328624," July 1, 2020",17:00:00,MANHATTAN,10030,40.819046,-73.944695,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,WEST 139 STREET,0,Wednesday,July
1186,4324789," July 1, 2020",19:00:00,QUEENS,11358,40.753986,-73.80769,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,159 STREET,0,Wednesday,July
1187,4325750," July 1, 2020",19:00:00,QUEENS,11355,40.759773,-73.8173,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,SANFORD AVENUE,0,Wednesday,July
1188,4324799," July 1, 2020",20:00:00,MANHATTAN,10021,40.76906,-73.961105,1,0,0,0,1,0,0,0,Unspecified,Unspecified,pick-up truck,Bike,EAST 71 STREET,0,Wednesday,July
