,COLLISION_ID,index,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,Unnamed: 0,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,HOUR
95,4275506,13207,2020-01-19,09:00:00,QUEENS,11370,40.76757,-73.90052,"(40.76757, -73.90052)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,ASTORIA BOULEVARD,476,37.17,10000.0,91,12.75,Rain,9
96,4275698,13004,2020-01-19,09:00:00,QUEENS,11373,40.737335,-73.870415,"(40.737335, -73.870415)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,92 STREET,476,37.17,10000.0,91,12.75,Rain,9
97,4276660,13052,2020-01-19,11:00:00,MANHATTAN,10029,40.792927,-73.94791,"(40.792927, -73.94791)",1.0,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Taxi,Bike,EAST 106 STREET,478,37.11,10000.0,88,13.87,Clouds,11
98,4275841,13011,2020-01-19,15:00:00,QUEENS,11103,40.76548,-73.913704,"(40.76548, -73.913704)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,STEINWAY STREET,482,43.36,10000.0,58,21.92,Clouds,15
99,4275877,13235,2020-01-19,21:00:00,MANHATTAN,10009,40.729427,-73.97801,"(40.729427, -73.97801)",1.0,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,Taxi,Bike,EAST 14 STREET,488,40.93,10000.0,46,21.92,Clouds,21
100,4279423,13214,2020-01-20,10:00:00,BRONX,10472,40.83082,-73.87001,"(40.83082, -73.87001)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WESTCHESTER AVENUE,501,22.51,10000.0,59,20.8,Clear,10
101,4276527,13134,2020-01-20,18:00:00,BROOKLYN,11218,40.65159,-73.98112,"(40.65159, -73.98112)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MC DONALD AVENUE,509,30.02,10000.0,33,18.34,Clear,18
102,4276898,13107,2020-01-20,21:00:00,BROOKLYN,11218,40.632088,-73.97433,"(40.632088, -73.97433)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,Bike,EAST 4 STREET,512,31.37,10000.0,26,18.34,Clear,21
103,4282658,13054,2020-01-21,09:00:00,BROOKLYN,11212,40.6733,-73.90392,"(40.6733, -73.90392)",1.0,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Sedan,Bike,JUNIUS STREET,524,22.71,10000.0,62,11.41,Clear,9
104,4279925,13238,2020-01-21,13:00:00,BRONX,10461,40.849335,-73.84944,"(40.849335, -73.84944)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,YATES AVENUE,528,22.93,10000.0,66,10.29,Clear,13
105,4276973,13126,2020-01-21,17:00:00,QUEENS,11367,40.72002,-73.81834,"(40.72002, -73.81834)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,MAIN STREET,532,29.71,10000.0,47,9.17,Clear,17
106,4277653,13100,2020-01-21,19:00:00,MANHATTAN,10010,40.740112,-73.98222,"(40.740112, -73.98222)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,EAST 25 STREET,534,33.85,10000.0,34,11.41,Clear,19
107,4277400,13089,2020-01-22,00:00:00,MANHATTAN,10019,40.763485,-73.98895,"(40.763485, -73.98895)",1.0,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Bike,Taxi,9 AVENUE,539,31.68,10000.0,38,13.87,Clear,0
108,4284319,13211,2020-01-22,23:00:00,BROOKLYN,11221,40.691948,-73.939835,"(40.691948, -73.939835)",1.0,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Taxi,Bike,MARCUS GARVEY BOULEVARD,562,37.17,10000.0,48,5.82,Clear,23
109,4277776,12993,2020-01-23,01:00:00,MANHATTAN,10011,40.73407,-73.999664,"(40.73407, -73.999664)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Sedan,GREENWICH AVENUE,564,36.91,10000.0,54,5.82,Clear,1
110,4278324,13174,2020-01-23,19:00:00,QUEENS,11377,40.743454,-73.91484,"(40.743454, -73.91484)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Motorcycle,E-Scooter,50 STREET,582,43.9,10000.0,36,5.82,Clear,19
111,4278152,12994,2020-01-23,20:00:00,BRONX,10453,40.853474,-73.906456,"(40.853474, -73.906456)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WALTON AVENUE,583,44.76,10000.0,35,3.36,Clear,20
112,4278553,13169,2020-01-23,20:00:00,BROOKLYN,11221,40.692783,-73.91181,"(40.692783, -73.91181)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Sedan,Sedan,WILSON AVENUE,583,44.76,10000.0,35,3.36,Clear,20
113,4278673,13017,2020-01-23,22:00:00,BROOKLYN,11203,40.660355,-73.93521,"(40.660355, -73.93521)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,EAST 46 STREET,585,43.74,10000.0,38,6.93,Clear,22
114,4279301,14210,2020-01-23,23:00:00,BROOKLYN,11218,40.639088,-73.98073,"(40.639088, -73.98073)",2.0,0,0,0,2,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,15 AVENUE,586,43.07,10000.0,38,6.93,Clear,23
115,4278237,13130,2020-01-24,06:00:00,BROOKLYN,11215,40.662804,-73.98834,"(40.662804, -73.98834)",2.0,0,0,0,1,0,1,0,Unspecified,Unspecified,Sedan,Bike,PROSPECT AVENUE,593,39.67,10000.0,56,4.7,Clear,6
116,4278250,12998,2020-01-24,10:00:00,BROOKLYN,11232,40.65935,-73.99918,"(40.65935, -73.99918)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Scooter,27 STREET,597,38.79,10000.0,65,4.7,Clear,10
117,4278310,13111,2020-01-24,11:00:00,BRONX,10456,40.837864,-73.9114,"(40.837864, -73.9114)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MORRIS AVENUE,598,37.44,10000.0,73,4.7,Clear,11
118,4278232,14212,2020-01-24,12:00:00,BROOKLYN,11220,40.64927,-74.009674,"(40.64927, -74.009674)",2.0,0,0,0,2,0,0,0,Unspecified,Unspecified,Sedan,E-Scooter,4 AVENUE,599,37.2,10000.0,73,5.82,Clear,12
119,4278370,12997,2020-01-24,14:00:00,BRONX,10455,40.815697,-73.91678,"(40.815697, -73.91678)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BERGEN AVENUE,601,41.18,10000.0,66,9.17,Clear,14
120,4278686,13193,2020-01-24,14:00:00,BROOKLYN,11214,40.602905,-74.00003,"(40.602905, -74.00003)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE,601,41.18,10000.0,66,9.17,Clear,14
121,4279235,13118,2020-01-24,18:00:00,QUEENS,11355,40.75714,-73.8271,"(40.75714, -73.8271)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SANFORD AVENUE,605,50.58,10000.0,35,12.75,Clear,18
122,4282486,12995,2020-01-24,21:00:00,BROOKLYN,11219,40.641815,-73.99582,"(40.641815, -73.99582)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,44 STREET,608,49.06,10000.0,37,11.41,Clear,21
123,4279057,13228,2020-01-25,14:00:00,BROOKLYN,11217,40.68532,-73.98071,"(40.68532, -73.98071)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,Station Wagon/Sport Utility Vehicle,Bike,ATLANTIC AVENUE,625,40.82,9656.0,89,18.34,Rain,14
124,4279059,13006,2020-01-25,21:00:00,BROOKLYN,11230,40.625175,-73.9614,"(40.625175, -73.9614)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE J,637,50.72,10000.0,92,13.87,Rain,21
125,4280505,13154,2020-01-26,03:00:00,QUEENS,11435,40.69615,-73.8091,"(40.69615, -73.8091)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,97 AVENUE,643,44.06,10000.0,85,13.87,Clouds,3
126,4278830,13230,2020-01-26,04:00:00,BROOKLYN,11226,40.65217,-73.96141,"(40.65217, -73.96141)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CATON AVENUE,644,42.8,10000.0,84,13.87,Clear,4
127,4279433,13192,2020-01-26,13:00:00,BRONX,10453,40.8518,-73.909225,"(40.8518, -73.909225)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,JEROME AVENUE,653,38.41,10000.0,79,12.75,Clouds,13
128,4280140,13074,2020-01-26,14:00:00,BROOKLYN,11238,40.686745,-73.96553,"(40.686745, -73.96553)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WASHINGTON AVENUE,654,39.6,10000.0,80,12.75,Clouds,14
129,4282248,13202,2020-01-27,08:00:00,BROOKLYN,11201,40.69496,-73.98717,"(40.69496, -73.98717)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Box Truck,Bike,JAY STREET,672,37.67,10000.0,67,14.99,Clouds,8
130,4280007,13161,2020-01-27,10:00:00,MANHATTAN,10010,40.74088,-73.990074,"(40.74088, -73.990074)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,5 AVENUE,674,37.56,10000.0,69,19.69,Clouds,10
131,4279820,13121,2020-01-27,15:00:00,MANHATTAN,10011,40.73986,-73.995026,"(40.73986, -73.995026)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Taxi,Bike,WEST 18 STREET,679,39.9,10000.0,67,19.69,Clouds,15
132,4280460,13197,2020-01-27,19:00:00,BROOKLYN,11226,40.639305,-73.95898,"(40.639305, -73.95898)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,OCEAN AVENUE,683,42.85,10000.0,61,14.99,Clouds,19
133,4279889,13021,2020-01-27,21:00:00,BROOKLYN,11221,40.694305,-73.91852,"(40.694305, -73.91852)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,CENTRAL AVENUE,685,45.57,10000.0,51,14.99,Clouds,21
134,4282003,13085,2020-01-28,06:00:00,BROOKLYN,11214,40.60521,-73.997635,"(40.60521, -73.997635)",1.0,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE,694,40.37,10000.0,55,17.22,Clouds,6
135,4280193,13184,2020-01-28,07:00:00,BROOKLYN,11220,40.645348,-74.01375,"(40.645348, -74.01375)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,4 AVENUE,695,39.43,10000.0,55,18.34,Clouds,7
136,4280638,13069,2020-01-28,10:00:00,QUEENS,11373,40.7452,-73.88426,"(40.7452, -73.88426)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,KETCHAM STREET,698,38.41,10000.0,61,19.69,Clouds,10
137,4280374,13152,2020-01-28,17:00:00,QUEENS,11102,40.770256,-73.91586,"(40.770256, -73.91586)",1.0,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,Sedan,Bike,33 STREET,705,43.41,10000.0,51,14.99,Clouds,17
138,4280305,13128,2020-01-28,19:00:00,BROOKLYN,11223,40.59064,-73.97514,"(40.59064, -73.97514)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,86 STREET,707,42.13,10000.0,52,21.92,Clouds,19
139,4281024,13170,2020-01-29,09:00:00,BROOKLYN,11218,40.64456,-73.98836,"(40.64456, -73.98836)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,FORT HAMILTON PARKWAY,721,36.23,10000.0,53,18.34,Clouds,9
140,4280656,13034,2020-01-29,13:00:00,MANHATTAN,10035,40.729877,-73.98966,"(40.729877, -73.98966)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Cell Phone (hand-Held),Station Wagon/Sport Utility Vehicle,Bike,3 AVENUE,725,33.44,10000.0,54,19.69,Clouds,13
141,4281338,13171,2020-01-29,17:00:00,MANHATTAN,10016,40.742023,-73.98292,"(40.742023, -73.98292)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Taxi,Bike,EAST 27 STREET,729,37.83,10000.0,44,13.87,Clear,17
142,4280733,13129,2020-01-29,17:00:00,BROOKLYN,11225,40.65745,-73.956566,"(40.65745, -73.956566)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BEDFORD AVENUE,729,37.83,10000.0,44,13.87,Clear,17
143,4281050,13195,2020-01-29,21:00:00,BRONX,10461,40.84318,-73.84702,"(40.84318, -73.84702)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST TREMONT AVENUE,733,40.32,10000.0,36,14.99,Clear,21
144,4280813,13014,2020-01-30,00:00:00,BROOKLYN,11221,40.6981,-73.92517,"(40.6981, -73.92517)",1.0,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MYRTLE AVENUE,736,38.39,10000.0,42,10.29,Clear,0
145,4282856,13060,2020-01-30,07:00:00,BROOKLYN,11232,40.66919,-73.99682,"(40.66919, -73.99682)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Pick-up Truck,Bike,HAMILTON AVENUE,743,30.38,10000.0,58,14.99,Clear,7
146,4280884,14211,2020-01-30,09:00:00,QUEENS,11355,40.75413,-73.809555,"(40.75413, -73.809555)",2.0,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,Bike,46 AVENUE,745,28.49,10000.0,63,13.87,Clear,9
147,4282901,13029,2020-01-30,16:00:00,MANHATTAN,10009,40.73002,-73.98355,"(40.73002, -73.98355)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Sedan,EAST 12 STREET,752,31.33,10000.0,50,8.05,Clear,16
148,4282774,13222,2020-01-31,13:00:00,MANHATTAN,10018,40.757065,-74.00106,"(40.757065, -74.00106)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,11 AVENUE,773,36.09,10000.0,72,5.82,Clouds,13
149,4282479,13102,2020-01-31,13:00:00,BROOKLYN,11230,40.61701,-73.969124,"(40.61701, -73.969124)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,E-Scooter,OCEAN PARKWAY,773,36.09,10000.0,72,5.82,Clouds,13
150,4282312,13213,2020-01-31,16:00:00,BROOKLYN,11226,40.644817,-73.954,"(40.644817, -73.954)",1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,E-Bike,Station Wagon/Sport Utility Vehicle,BEVERLEY ROAD,776,40.91,10000.0,69,8.05,Clouds,16
151,4282586,13047,2020-01-31,17:00:00,MANHATTAN,10022,40.762913,-73.96981,"(40.762913, -73.96981)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Armored Truck,Bike,PARK AVENUE,777,40.78,10000.0,68,8.05,Clouds,17
152,4285014,13164,2020-01-31,17:00:00,BROOKLYN,11221,40.692287,-73.93691,"(40.692287, -73.93691)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,LEWIS AVENUE,777,40.78,10000.0,68,8.05,Clouds,17
153,4283596,13148,2020-01-31,22:00:00,BROOKLYN,11223,40.60594,-73.97929,"(40.60594, -73.97929)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,E-Bike,WEST 6 STREET,782,42.17,10000.0,74,11.41,Clouds,22
154,4282518,13116,2020-02-01,05:00:00,QUEENS,11101,40.734543,-73.93744,"(40.734543, -73.93744)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Bike,GREENPOINT AVENUE,789,40.19,10000.0,83,8.05,Clouds,5
155,4282626,13158,2020-02-01,21:00:00,MANHATTAN,10035,40.80098,-73.93178,"(40.80098, -73.93178)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,1 AVENUE,806,41.04,9656.0,80,5.82,Haze,21
156,4282585,13198,2020-02-01,23:00:00,MANHATTAN,10011,40.735313,-73.994125,"(40.735313, -73.994125)",1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Sedan,E-Bike,WEST 13 STREET,808,42.44,10000.0,79,9.17,Clouds,23
157,4282219,12996,2020-02-01,23:00:00,QUEENS,11373,40.731968,-73.88478,"(40.731968, -73.88478)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,GRAND AVENUE,808,42.44,10000.0,79,9.17,Clouds,23
158,4285008,13115,2020-02-02,02:00:00,BRONX,10452,40.836624,-73.92612,"(40.836624, -73.92612)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,E-Bike,WEST 167 STREET,811,41.63,10000.0,72,4.7,Clouds,2
159,4282365,13108,2020-02-02,16:00:00,QUEENS,11374,40.73091,-73.86084,"(40.73091, -73.86084)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,63 ROAD,828,41.54,10000.0,67,17.22,Clouds,16
160,4282332,13191,2020-02-02,17:00:00,BROOKLYN,11220,40.645245,-74.003006,"(40.645245, -74.003006)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Scooter,45 STREET,829,42.46,10000.0,62,16.11,Rain,17
161,4282582,13159,2020-02-02,17:00:00,MANHATTAN,10014,40.735126,-74.00158,"(40.735126, -74.00158)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Bike,WAVERLY PLACE,829,42.46,10000.0,62,16.11,Rain,17
162,4282354,13145,2020-02-02,17:00:00,BROOKLYN,11206,40.695614,-73.94056,"(40.695614, -73.94056)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,VERNON AVENUE,829,42.46,10000.0,62,16.11,Rain,17
163,4282438,13072,2020-02-02,21:00:00,BRONX,10456,40.824783,-73.9084,"(40.824783, -73.9084)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,3 AVENUE,833,40.17,10000.0,65,21.92,Rain,21
164,4283114,13071,2020-02-03,13:00:00,BROOKLYN,11210,40.633427,-73.95298,"(40.633427, -73.95298)",1.0,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,GLENWOOD ROAD,852,41.49,10000.0,76,11.41,Rain,13
165,4282943,13001,2020-02-03,14:00:00,BROOKLYN,11204,40.612564,-73.98998,"(40.612564, -73.98998)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,72 STREET,853,42.69,10000.0,75,11.41,Clouds,14
166,4283009,13208,2020-02-03,16:00:00,BROOKLYN,11233,40.67101,-73.92239,"(40.67101, -73.92239)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,RALPH AVENUE,855,45.88,10000.0,66,12.75,Clouds,16
167,4285426,13101,2020-02-03,16:00:00,MANHATTAN,10005,40.725937,-74.01103,"(40.725937, -74.01103)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pick-up Truck,Bike,WEST STREET,855,45.88,10000.0,66,12.75,Clouds,16
168,4284547,13095,2020-02-03,18:00:00,MANHATTAN,10032,40.832764,-73.94583,"(40.832764, -73.94583)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,WEST 155 STREET,857,51.76,10000.0,51,13.87,Clouds,18
169,4283697,13027,2020-02-03,19:00:00,BROOKLYN,11228,40.61972,-73.99882,"(40.61972, -73.99882)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,70 STREET,858,54.81,10000.0,47,11.41,Rain,19
170,4283888,13163,2020-02-04,07:00:00,MANHATTAN,10030,40.81207,-73.93603,"(40.81207, -73.93603)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Bike,EAST 135 STREET,870,44.83,10000.0,77,8.05,Clear,7
171,4283480,13231,2020-02-04,12:00:00,BROOKLYN,11228,40.621464,-74.006226,"(40.621464, -74.006226)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,13 AVENUE,875,43.14,10000.0,80,8.05,Rain,12
172,4283988,13149,2020-02-04,16:00:00,QUEENS,11208,40.681915,-73.866035,"(40.681915, -73.866035)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,ELDERTS LANE,879,46.65,10000.0,76,8.05,Rain,16
173,4283736,13042,2020-02-04,18:00:00,BRONX,10456,40.827274,-73.904915,"(40.827274, -73.904915)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOSTON ROAD,881,49.93,10000.0,71,8.99,Clouds,18
174,4283680,13096,2020-02-04,19:00:00,BROOKLYN,11220,40.637196,-74.00779,"(40.637196, -74.00779)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,57 STREET,882,52.48,10000.0,69,11.41,Clear,19
175,4284730,13135,2020-02-05,08:00:00,BROOKLYN,11230,40.617275,-73.96667,"(40.617275, -73.96667)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 8 STREET,895,43.32,10000.0,82,18.34,Clouds,8
176,4284737,13050,2020-02-05,19:00:00,BROOKLYN,11232,40.644825,-73.99628,"(40.644825, -73.99628)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,9 AVENUE,906,42.49,10000.0,51,9.17,Rain,19
177,4284135,13056,2020-02-05,21:00:00,BROOKLYN,11220,40.642864,-74.01266,"(40.642864, -74.01266)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,5 AVENUE,908,41.92,10000.0,51,9.17,Clouds,21
178,4289356,13122,2020-02-05,22:00:00,BROOKLYN,11225,40.67066,-73.957985,"(40.67066, -73.957985)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,FRANKLIN AVENUE,909,42.01,10000.0,51,10.29,Clouds,22
179,4284386,13030,2020-02-05,23:00:00,QUEENS,11101,40.76943,-73.91025,"(40.76943, -73.91025)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Bike,Sedan,ASTORIA BOULEVARD,910,41.72,10000.0,47,11.41,Clouds,23
180,4284544,13168,2020-02-06,09:00:00,BRONX,10451,40.820053,-73.92666,"(40.820053, -73.92666)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,GRAND CONCOURSE,922,38.91,6437.0,91,12.75,Rain,9
181,4284796,13026,2020-02-06,12:00:00,MANHATTAN,10007,40.710888,-74.00907,"(40.710888, -74.00907)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,FULTON STREET,928,39.69,9656.0,93,17.22,Mist,12
182,4284648,13084,2020-02-06,15:00:00,BRONX,10455,40.819542,-73.91353,"(40.819542, -73.91353)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,3 AVENUE,933,41.72,4828.0,92,18.34,Mist,15
183,4292765,13059,2020-02-06,17:00:00,BRONX,10472,40.830303,-73.8718,"(40.830303, -73.8718)",1.0,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Sedan,Bike,FTELEY AVENUE,936,41.81,2414.0,92,13.87,Mist,17
184,4284849,13070,2020-02-06,19:00:00,MANHATTAN,10011,40.741055,-73.99786,"(40.741055, -73.99786)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,Bike,7 AVENUE,938,40.71,4023.0,93,10.29,Mist,19
185,4284844,13057,2020-02-06,20:00:00,MANHATTAN,10023,40.76889,-73.9821,"(40.76889, -73.9821)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,BROADWAY,939,40.78,6437.0,93,9.17,Mist,20
186,4284934,13132,2020-02-06,23:00:00,MANHATTAN,10012,40.725082,-73.99534,"(40.725082, -73.99534)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,EAST HOUSTON STREET,944,39.92,9656.0,95,13.87,Rain,23
187,4291520,13153,2020-02-06,23:00:00,MANHATTAN,10129,40.78393,-73.94423,"(40.78393, -73.94423)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 97 STREET,944,39.92,9656.0,95,13.87,Rain,23
188,4285296,13068,2020-02-07,11:00:00,BROOKLYN,11201,40.689728,-73.99017,"(40.689728, -73.99017)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,E-Scooter,STATE STREET,965,41.67,2414.0,93,13.87,Mist,11
189,4284953,13224,2020-02-07,13:00:00,BROOKLYN,11223,40.609776,-73.9643,"(40.609776, -73.9643)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Bus,Bike,AVENUE P,967,41.72,2816.0,94,13.87,Rain,13
190,4285493,13019,2020-02-07,14:00:00,QUEENS,11102,40.773964,-73.9228,"(40.773964, -73.9228)",1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,23 STREET,969,42.33,2012.0,94,16.11,Rain,14
